Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
8/5/2009,1020.496,0,40.5,24.5,10.7,3.65,0
8/6/2009,1019.341,0,40,24,12,5.13,0
8/7/2009,1018.185,0,38.5,23.5,9.08,4.88,0
8/8/2009,1017.03,0,39,24,11.32,4.88,0
8/9/2009,1015.87,0,38,24.5,9.45,5.67,0
8/10/2009,1014.717,0,39,24.5,9.85,4.7,0
8/11/2009,1013.562,0,41,24.5,10.64,4.14,0
8/12/2009,1011.25,0,40,23,10.2,4.71,0
8/13/2009,1010.09,0,39,23.5,9.15,4.68,0
8/14/2009,1007.783,0,40,24,9.65,4.69,0
8/15/2009,1006.63,0,40,23.5,9.04,4.61,0
8/16/2009,1005.47,0,40,24,10.93,5.92,0
8/17/2009,1004.316,0,39.5,23,8.43,4.52,0
8/18/2009,1003.16,0,37,24.5,10.59,4.28,0
8/19/2009,1002.004,0,40,24,8.66,4.95,0
8/20/2009,999.693,0,41.5,24.5,10.52,5.21,0
8/21/2009,997.381,0,39,25,10.08,5,0
8/22/2009,996.225,0,39.5,25,10.15,4.8,0
8/23/2009,995.07,0,41,23.5,7.87,5.72,0
8/24/2009,993.91,0,39.5,23.5,10.72,5.41,0
8/25/2009,992.758,0,39,23.5,9.63,4.56,0
8/26/2009,991.602,0,38.5,23.5,10.05,5.01,0
8/27/2009,989.291,0,39,23,8.55,4.95,0
8/28/2009,988.135,0,37.5,23,9.1,5,0
8/29/2009,986.979,34,37,23,6.25,4.71,0
8/30/2009,985.824,29.3,32,22.5,8.43,5.45,0
8/31/2009,990.447,1.9,27.5,21,4.54,4.66,0
9/1/2009,990.447,0.3,30,22,0.62,3.84,0
9/2/2009,989.291,0,30.5,22.5,2.74,4.62,0
9/3/2009,988.135,0,35,22,2.99,4.78,0
9/4/2009,990.447,0.5,29,22,5.64,4.95,0
9/5/2009,991.602,1.26,31,21,1.27,4.6,0
9/6/2009,992.76,0,33,21.5,3.09,6.1,0
9/7/2009,992.76,0,34,22.5,4.86,4.88,0
9/8/2009,993.914,0,33.5,22,5.26,4.05,0
9/9/2009,995.07,5.4,35,23,3.27,3.65,0
9/10/2009,999.693,0.4,30,22.5,6.85,4.09,0
9/11/2009,1002.004,0,32.5,22,1.69,4.87,0
9/12/2009,1011.25,0,33,22.5,6.14,3.78,0
9/13/2009,1017.03,0,34,23,4.35,4.55,0
9/14/2009,1021.652,0,36,23,5.6,4.57,0
9/15/2009,1023.964,0,37,23.5,5.96,4.05,0
9/16/2009,1025.12,8.4,37.5,22.5,6.14,4.27,0
9/17/2009,1026.275,0,33.5,22,5.21,4.51,0
9/18/2009,1027.43,0,33.5,22.5,5.61,4.68,0
9/19/2009,1028.587,9.5,34.5,21.5,5.66,4.74,0
9/20/2009,1029.742,0,33,22.5,5.24,5.39,0
9/21/2009,1038.988,0,34,23,5.05,3.54,0
9/22/2009,1043.611,15.2,34.5,23,4.75,4.82,0
9/23/2009,1044.767,20,22,15.5,5.66,4.22,0
9/24/2009,1052.857,5,18.5,13,5.14,3.53,0
9/25/2009,1058.636,0.4,23.5,14,0.45,3.49,0
9/26/2009,1060.95,0,30,17,0.1,3.67,0
9/27/2009,1063.26,0,33,22,3.42,0,0
9/28/2009,1065.57,0,33.5,21.5,4.43,4.47,0
9/29/2009,1065.57,0,34,23,4.65,5.05,0
9/30/2009,1066.726,0,33,23.5,5.15,4.69,0
10/1/2009,1067.882,0,34,23,5,4.88,0
10/2/2009,1069.038,0,37,22.5,3.95,4.89,0
10/3/2009,1070.19,0,32,21.5,6.06,4.68,0
10/4/2009,1071.35,0,34,21,3.69,5.48,0
10/5/2009,1072.505,0,36,24,3.22,4.88,0
10/6/2009,1073.661,0,37.5,24,5.1,3.13,0
10/7/2009,1073.661,0,37,24,5.3,4.9,0
10/8/2009,1074.816,0,37,24,6.43,4.93,0
10/9/2009,1074.816,0,28.5,25.5,6.77,4.99,0
10/10/2009,1073.66,0.4,23,16.5,2.87,4.59,0
10/11/2009,1072.505,0.8,19,16.5,2.18,4.41,0
10/12/2009,1072.505,0,26,16,0.99,4.48,0
10/13/2009,1073.661,0,30,16.5,2.56,3.83,0
10/14/2009,1073.661,0,33,20.5,3.25,4.43,0
10/15/2009,1073.661,0,36,22,4.35,4.68,0
10/16/2009,1073.661,21,24,21.5,4.05,4.8,0
10/17/2009,1074.82,0,26.5,17.5,4.1,4.89,0
10/18/2009,1080.02,0,27,14,1.67,5.16,0
10/19/2009,1082.71,0,28.5,14,4.46,2.91,0
10/20/2009,1084.058,0,28,16,5.19,4.45,0
10/21/2009,1085.406,0,32,17.5,2.68,4.4,0
10/22/2009,1088.101,0,27.5,18.5,3.8,3.76,0
10/23/2009,1088.101,3,23,18.5,5.26,4.72,0
10/24/2009,1089.45,0.3,22,15,2.91,3.77,0
10/25/2009,1090.8,0,28,15,1.38,3.87,0
10/26/2009,1090.8,0,24,17.5,2.16,3.76,0
10/27/2009,1090.8,0,24,12,4.27,3.7,0
10/28/2009,1092.145,0,33.5,10.5,3.63,3.69,0
10/29/2009,1093.492,0,34,14,2.95,4.54,0
10/30/2009,1094.84,0,22,16.5,7.28,4.59,0
10/31/2009,1093.492,0,26,8,4.26,4.33,0
11/1/2009,1093.49,0,25,7,3.66,3.25,0
11/2/2009,1093.49,0,26.5,7,3.27,4.76,0
11/3/2009,1093.49,0,26,8,2.66,2.16,0
11/4/2009,1093.49,0,26.5,9,3.12,4.7,0
11/5/2009,1094.84,0,26,8.5,2.65,4.68,0
11/6/2009,1094.84,0,28,10.5,3.77,4.52,0
11/7/2009,1096.19,0,30,10.5,2.02,4.32,0
11/8/2009,1096.19,0,28,14,3.03,3.99,0
11/9/2009,1096.19,0,27.5,15,3.22,4.59,0
11/10/2009,1096.19,0,27,18,3.43,4.13,0
11/11/2009,1096.19,0,27.5,12.5,2.38,4.41,0
11/12/2009,1096.188,0,25.5,10.5,3.09,4.39,0
11/13/2009,1096.188,0,28,9.5,3.44,4.66,0
11/14/2009,1096.188,0,28,11,3.11,4.13,6
11/15/2009,1096.188,0,29,13,2.77,4.38,0
11/16/2009,1096.188,0,21,15,3.35,4.44,0
11/17/2009,1094.84,0,19,14,8.05,4.84,0
11/18/2009,1094.84,0,23,9.5,3.35,3.34,0
11/19/2009,1093.492,0,24,9,1.63,3.93,0
11/20/2009,1093.492,0,24,13.5,2.64,4.38,0
11/21/2009,1092.15,0,25,13.5,4.07,0,0
11/22/2009,1092.15,0,24,7,4.49,4.41,0
11/23/2009,1092.15,0,26,7.5,2.42,5.76,0
11/24/2009,1092.15,0.5,21.5,12,2.15,3.56,0
11/25/2009,1092.15,0,17,14,2.9,4.24,0
11/26/2009,1092.15,0,20,14.5,2.55,4.77,0
11/27/2009,1092.15,0,19.5,13.5,2.7,3.23,0
11/28/2009,1092.15,0,25,12,0.64,3.57,0
11/29/2009,1092.15,0,29.5,9.5,2.07,4.21,0
11/30/2009,1092.15,54.6,14,13,4.69,5.73,0
12/1/2009,1098.883,1.8,11,7,2.95,3.46,0
12/2/2009,1100.231,0,18,7.5,0.95,3.47,0
12/3/2009,1101.579,2.5,10,8,1.6,4.43,0
12/4/2009,1102.927,0.3,8,5,1,3.97,0
12/5/2009,1104.27,0,11,2.5,0.3,3.43,0
12/6/2009,1105.62,0,22,2.5,1.3,2.45,0
12/7/2009,1105.622,0,23.5,9,1.35,4.92,0
12/8/2009,1106.97,0,27,9,2.1,3.69,0
12/9/2009,1106.97,0,23,14,2.35,4.68,0
12/10/2009,1106.97,1.5,8,7,2.25,4.61,0
12/11/2009,1108.318,0.6,9,6,0.3,4.57,0
12/12/2009,1108.318,0,16.5,6,0.67,3.32,0
12/13/2009,1109.67,0.25,16.5,6,0.55,3.88,0
12/14/2009,1111.01,0,23.5,9.5,0.85,4.41,0
12/15/2009,1111.01,2.5,16.5,14,0.57,3.8,0
12/16/2009,1111.01,4.5,9,6.5,1.31,4.66,0
12/17/2009,1112.361,0,17,6,0.45,3.47,0
12/18/2009,1112.361,0.5,17,6,1.35,3.16,0
12/19/2009,1113.71,0,13.5,6,1.3,4.31,0
12/20/2009,1113.71,0,16,6,0.6,4.7,0
12/21/2009,1115.057,0,21.5,9,1.25,3.74,0
12/22/2009,1116.404,0,24,9.5,1.5,3.94,0
12/23/2009,1117.75,0,25,9,1.58,4.44,0
12/24/2009,1117.75,0,21,10,2.17,4.38,0
12/25/2009,1116.4,0,14,4,4.4,4.14,0
12/26/2009,1116.4,0,18,3,1.05,4.72,0
12/27/2009,1117.75,0,15,6,2.18,2.47,0
12/28/2009,1117.75,0,11.5,10,1.37,4.65,0
12/29/2009,1117.75,2.4,7.5,6,0.93,3.57,0
12/30/2009,1119.1,0,17,6,0.12,2.88,0
12/31/2009,1119.1,0,26,6.5,1.03,3.99,0
1/1/2010,1119.1,0,15,6,3.37,4.41,0
1/2/2010,1119.1,0,13,6.5,1.4,4.97,0
1/3/2010,1119.1,0,19,7,1.68,2.2,0
1/4/2010,1119.1,0,11,7,2.02,4.46,0
1/5/2010,1119.1,0,11,6,1.45,3.38,0
1/6/2010,1119.1,0,16.5,6,0.51,3.69,0
1/7/2010,1119.1,0,13,8.5,1.34,3.99,0
1/8/2010,1117.752,0,4,1.5,2.3,4.34,0
1/9/2010,1117.75,0,10,-5,0.8,3.19,0
1/10/2010,1119.1,0,14,-4.5,2.44,3.4,0
1/11/2010,1119.1,0.7,14,-5,1.85,4.47,0
1/12/2010,1119.1,21.5,11,5,0.65,4.26,0
1/13/2010,1123.143,6.8,13,9,0.87,3.44,0
1/14/2010,1124.491,7.5,17.5,10.5,0.31,3.47,0
1/15/2010,1125.839,1.3,20,11.5,1.72,4.09,0
1/16/2010,1125.839,0,20,8.5,2.85,4.27,0
1/17/2010,1127.19,0,24.5,7,2.6,4.71,0
1/18/2010,1127.19,0,25.5,8.5,1.83,5.76,0
1/19/2010,1128.534,0,27,11,1.67,4.54,0
1/20/2010,1128.534,0,28,12,1.9,4.69,0
1/21/2010,1128.534,0,27,13,1.36,4.35,0
1/22/2010,1129.88,0,29,14,2.65,4.68,0
1/23/2010,1129.88,0,25,11,2,4.65,0
1/24/2010,1129.88,0,23,10.5,3.4,4.88,0
1/25/2010,1129.88,0,23.5,4,3.77,5.47,0
1/26/2010,1129.88,0,22,4,2.82,4.66,0
1/27/2010,1129.88,0,22.5,8,1.85,4.68,0
1/28/2010,1129.88,0,28,15.5,1.15,4.64,0
1/29/2010,1129.88,0,17,10.5,2.73,4.56,0
1/30/2010,1129.88,0,14,7,5.82,4.44,0
1/31/2010,1129.88,0.3,13.5,6.5,2.67,4.77,0
2/1/2010,1129.88,0,16,2.5,0.47,5.23,0
2/2/2010,1129.88,14.3,13,7.5,1.3,5.22,0
2/3/2010,1131.23,5,16,10.5,1.1,4.75,0
2/4/2010,1132.577,0,18,11,1.2,4.45,0
2/5/2010,1132.577,0,23,10,0.9,4.95,0
2/6/2010,1132.577,0,25,9,1.7,4.89,0
2/7/2010,1132.577,0,21,10.5,2.56,5.64,0
2/8/2010,1133.925,0,26,13,1.49,5.88,0
2/9/2010,1133.925,0,14.5,9.5,4.76,4.52,0
2/10/2010,1133.925,4,7,6.5,3.49,4.67,0
2/11/2010,1133.925,0.5,6.5,4.5,0.85,4.05,0
2/12/2010,1133.925,0,6.5,4,0.96,4.87,0
2/13/2010,1133.925,0,6,3.5,1.45,4.53,0
2/14/2010,1133.925,0,24,3,1.15,5.69,0
2/15/2010,1133.925,0,12,6,3.7,5.44,0
2/16/2010,1133.925,0,16,5,2.47,4.58,0
2/17/2010,1133.925,0,18,6,2.98,4.93,0
2/18/2010,1132.577,8.5,11.5,6,2.88,4.82,0
2/19/2010,1133.925,0.3,15,9.5,0.32,4.13,0
2/20/2010,1133.925,0,20,10.5,0.5,2.84,0
2/21/2010,1135.273,0,25,12.5,1.15,4.44,0
2/22/2010,1135.273,1.5,25,11,5.17,4.32,0
2/23/2010,1135.273,1,13,11.5,3.69,3.94,0
2/24/2010,1133.93,0,17,3.5,2.44,4.45,0
2/25/2010,1133.93,0,22,1.5,2.9,3.16,0
2/26/2010,1133.93,0,22.5,2.5,3.76,4.51,0
2/27/2010,1133.93,0,22,6.5,5.95,4.23,0
2/28/2010,1133.93,0,24,7,3.63,5.44,0
3/1/2010,1133.93,0,28.5,8,2.82,3.66,0
3/2/2010,1131.23,0,19,7,7.08,4.13,0
3/3/2010,1131.23,0,23.5,3,4.32,4.11,0
3/4/2010,1131.23,0,25,3.5,3.5,4.71,0
3/5/2010,1131.23,0,18,9.5,3.07,4.72,0
3/6/2010,1131.23,5.8,20.5,10,1.46,3.98,0
3/7/2010,1131.23,0,25,15.5,0.57,3.29,0
3/8/2010,1132.577,0,25,16,2.75,3.17,0
3/9/2010,1132.577,0,27.5,16,1.65,2.63,0
3/10/2010,1133.925,0,32,14.5,2.8,4.51,0
3/11/2010,1132.577,0,27,14.5,4.77,4.57,0
3/12/2010,1132.577,0,25.5,13,5.53,4.58,0
3/13/2010,1132.577,0,28,12,5.65,4.53,0
3/14/2010,1131.23,0,24.5,11,4.7,5.08,0
3/15/2010,1131.23,7,26.5,11,3.6,4.42,0
3/16/2010,1131.23,1,19.5,9.5,5.45,3.56,0
3/17/2010,1131.23,0,23,10,3.55,4.06,0
3/18/2010,1131.23,0,28,10.5,4.75,3.95,0
3/19/2010,1129.882,0,28,12.5,5.71,4.37,0
3/20/2010,1129.88,0,21,14,4.3,4.57,0
3/21/2010,1128.53,0,23.5,3.5,8.25,5.21,0
3/22/2010,1127.19,0,27,3,5.17,4.47,0
3/23/2010,1127.19,0,27,10,5.5,2.36,0
3/24/2010,1125.839,0,29,11,3.88,4.37,0
3/25/2010,1125.839,0,25,16,3.9,4.51,0
3/26/2010,1124.491,0,28.5,8.5,7.65,4.56,0
3/27/2010,1123.14,0,32,9.5,5.31,4.65,0
3/28/2010,1121.8,0,23.5,15,6.49,4.44,0
3/29/2010,1121.8,0,26.5,11.5,5.45,4.36,0
3/30/2010,1121.8,0,30,9,5.61,3.73,0
3/31/2010,1120.448,0,33,9,5.42,4.53,0
4/1/2010,1120.448,0,33,13,5.92,4.11,0
4/2/2010,1119.1,0,32,17,5.08,3.66,0
4/3/2010,1119.1,0,30,18,3.92,4.11,0
4/4/2010,1117.75,0,35,17.5,4.46,3.95,0
4/5/2010,1117.75,0,35,19,7.21,3.56,0
4/6/2010,1116.404,0,33,18.5,5.78,4.37,0
4/7/2010,1116.404,0,30,19,6.57,4.43,0
4/8/2010,1115.057,0,24,16.5,6.12,4.69,0
4/9/2010,1115.057,1.5,25,13.5,6.22,7.34,0
4/10/2010,1113.71,0,31.5,13,2.93,6.9,0
4/11/2010,1111.01,10.7,29,14.5,6.09,6.26,0
4/12/2010,1112.361,91.5,22,18.5,0.43,7.33,0
4/13/2010,1129.882,0.5,28,16,0.43,5.82,0
4/14/2010,1133.925,0,27,19,3.31,3.61,0
4/15/2010,1147.402,0,26,19,5.24,3.79,0
4/16/2010,1156.837,0,28,18.5,2.65,3.69,0
4/17/2010,1160.88,15,27.5,19,3.3,2.42,0
4/18/2010,1164.923,0,25,17,3.25,4.75,0
4/19/2010,1182.444,34.3,27,15,3.75,4.37,0
4/20/2010,1195.921,0,26,15,5.18,4.31,0
4/21/2010,1206.7,0,26,16.5,4.24,4.27,0
4/22/2010,1218.834,0,29.5,17,2.44,3.99,0
4/23/2010,1222.877,0,34,20,3.62,4.27,0
4/24/2010,1225.57,0,29.5,18,6.17,4.48,0
4/25/2010,1228.27,0,32,14.5,6.52,5.34,0
4/26/2010,1222.877,0,34,15,3.62,4.27,0
4/27/2010,1230.964,0,24,14,6.55,4.33,0
4/28/2010,1230.964,0,27.5,14,5.2,4.65,0
4/29/2010,1232.311,0,33,16,6.24,3.84,0
4/30/2010,1233.659,0,40,17,5.71,4.22,0
5/1/2010,1235.007,0,32,19,7.12,4.63,0
5/2/2010,1235.007,0,31,19,9.48,5.43,0
5/3/2010,1233.659,0,34,16,6.75,4.3,0
5/4/2010,1235.007,0,33.5,16,7.41,1.51,0
5/5/2010,1236.35,0,34.5,14,7.15,1.11,0
5/6/2010,1236.35,0,38,14.5,7.29,2.13,0
5/7/2010,1236.35,0,36,18,7.66,0.11,0
5/8/2010,1236.35,0,35,20.5,6.94,0.12,0
5/9/2010,1237.7,0,36,22.5,6,0.13,0
5/10/2010,1237.7,0,34.5,22.5,8.14,0.12,0
5/11/2010,1237.7,0,37,23,5.77,0.11,0
5/12/2010,1237.7,0,37.5,22,6.05,0.12,0
5/13/2010,1237.7,0,36.5,22.5,6.73,0.12,0
5/14/2010,1236.355,6,31,23.5,4.91,2.12,0
5/15/2010,1236.35,0,31.5,24,6.75,0.12,0
5/16/2010,1236.35,0,32,23.5,4.65,5.53,0
5/17/2010,1236.35,0,33,23.5,3.53,2.11,0
5/18/2010,1236.35,2.79,32,23.5,4.27,2.11,0
5/19/2010,1236.35,0,37,18.5,6.25,2.09,0
5/20/2010,1236.35,0,35,22,7.62,2.11,0
5/21/2010,1236.35,0,35.5,22.5,6.44,2.1,0
5/22/2010,1236.35,0,39,24.5,5.6,2.11,0
5/23/2010,1236.35,0,37,24.5,8.54,2.13,0
5/24/2010,1236.35,0,34.5,25.5,7.42,2.58,0
5/25/2010,1235.007,0,32,25.5,5.72,2.11,0
5/26/2010,1233.659,1,33,25,3.64,2.11,0
5/27/2010,1233.659,0,32,23.5,3.24,2.52,0
5/28/2010,1233.659,0,35.5,22,5.88,3.6,0
5/29/2010,1233.66,17.5,36,22,6.91,5.77,0
5/30/2010,1233.66,10,32.5,22,6.82,6.63,0
5/31/2010,1236.355,0,33,21,7.54,5.88,0
6/1/2010,1236.355,0,29.5,21,4.71,5.37,0
6/2/2010,1236.355,0,35,24,6.6,6.87,0
6/3/2010,1236.355,0,38.5,24.5,4.8,6.92,0
6/4/2010,1235.007,0,36,22,8.3,6.93,0
6/5/2010,1235.007,0,40,23,5.05,6.6,0
6/6/2010,1235.01,0,39,25,7.6,7.56,0
6/7/2010,1233.659,24,37,25.5,7.62,5.41,0
6/8/2010,1237.702,0,34.5,21,5.66,4.52,0
6/9/2010,1237.702,0,37,22.5,6.24,6.83,0
6/10/2010,1232.311,0,38,25,6.48,6.8,86.09
6/11/2010,1222.877,0,39,25,7.5,6.8,86.09
6/12/2010,1214.79,0,39,26,8.3,6.88,85.59
6/13/2010,1206.704,0,39,27,8.3,7.58,85.36
6/14/2010,1198.617,0,39,25.5,9.45,6.89,85.12
6/15/2010,1190.53,0,37.5,25,8.93,6.67,84.89
6/16/2010,1179.748,0,35.5,24.5,8.75,4.79,84.35
6/17/2010,1168.97,0,36,24,7.67,4.85,84.27
6/18/2010,1158.184,0,37,24,8.1,4.85,83.96
6/19/2010,1150.098,0,39,25,9.35,4.82,83.99
6/20/2010,1140.66,0,39,25,10.1,5.5,83.45
6/21/2010,1132.577,0,39,25,9.83,3.39,83.21
6/22/2010,1124.49,0,39,25,9.8,4.83,82.98
6/23/2010,1120.448,0,38.5,24.5,9.27,5.09,0
6/24/2010,1119.1,0,39,24.5,9.2,5,0
6/25/2010,1117.75,0,38,25,7.2,4.87,0
6/26/2010,1116.4,0,39,24,9.15,4.82,0
6/27/2010,1115.06,0,39,25,9.74,5.64,0
6/28/2010,1113.709,0,39,25.5,8.35,6.08,0
6/29/2010,1112.36,12.4,36,25.5,6.49,6.39,0
6/30/2010,1111.01,130.9,28,24.5,7.16,4.34,0
7/1/2010,1135.273,63,28,24,0.34,2.76,0
7/2/2010,1392.9,0,28.5,24,4.77,2,0
7/3/2010,1700.48,0,33,25.5,4.78,0,3130.32
7/4/2010,1604.515,0.5,33,25.5,5.65,3.84,1996.97
7/5/2010,1563.456,53,33,25,4.75,5.2,750.64
7/6/2010,1571.352,32.4,31,23.5,1.2,5.33,451.12
7/7/2010,1650.313,0,33,23,2.75,5.39,460.24
7/8/2010,1698.617,55.5,26,23,3.85,3.25,465.29
7/9/2010,1720.967,0,31,23,4.75,3.58,623.02
7/10/2010,1713.517,0,32,24,3.01,2.22,777.55
7/11/2010,1674.41,0,34,24.5,9.55,2.51,770.98
7/12/2010,1628.203,0,36,23.5,7.43,2.42,763.13
7/13/2010,1582.406,0,36,23.5,7.35,2.37,0
7/14/2010,1546.084,0,35.5,25,7.9,2.77,448.17
7/15/2010,1520.817,0,36,25.5,8.06,2.34,445.21
7/16/2010,1528.713,0,36,25,7.01,2.85,0
7/17/2010,1541.35,0,36,24,7.47,0,447.62
7/18/2010,1553.98,0,36,24.5,6.91,2.6,0
7/19/2010,1563.456,0,35,25,7.27,2.97,0
7/20/2010,1572.931,0,36,24,6.78,2.21,0
7/21/2010,1585.564,0,35.5,24,7.6,2.91,0
7/22/2010,1577.669,12.3,34,24,5.56,2.71,221.2
7/23/2010,1574.51,22,30,24.5,2.5,2.12,221.19
7/24/2010,1577.669,8,32,24,2.68,1.19,221.2
7/25/2010,1577.669,0,32,23.5,7,0.87,221.2
7/26/2010,1574.51,0,32,23.5,4.84,2.54,221.02
7/27/2010,1568.193,0,34.5,24,3.88,2.52,220.66
7/28/2010,1558.718,0,30,24,5.84,2.89,299.77
7/29/2010,1530.292,0,34,24,3.45,2.83,401.77
7/30/2010,1495.549,0,35,23,6.65,2.57,501.54
7/31/2010,1456.07,0,36,22.5,6.2,1.53,496.42
8/1/2010,1411.85,0,36,24,6.78,2.71,490
8/2/2010,1367.63,0,36,23.5,8.1,2.63,484.76
8/3/2010,1326.654,0,36,23.5,7.2,2.57,478.75
8/4/2010,1274.09,0,36,24.5,5.94,2.63,703.89
8/5/2010,1213.44,0,36,24,7.05,3.59,687.66
8/6/2010,1152.79,0,36.5,24,6.72,3.53,671.9
8/7/2010,1117.75,0,36.5,24.5,6.28,2.94,99.68
8/8/2010,1112.36,0,36,24.5,7.87,4.07,99.46
8/9/2010,1108.318,0,37,25.5,6.06,1.94,99.3
8/10/2010,1106.97,0,37,25,7.7,3.22,67.3
8/11/2010,1105.622,0,37.5,25,5.55,3.16,67.26
8/12/2010,1108.318,2,37,25,7.52,3.47,0
8/13/2010,1113.71,0,37,24,6.73,3.46,0
8/14/2010,1117.73,0,37,25,7.35,3.49,0
8/15/2010,1121.8,0,38,25.5,7.05,3.49,0
8/16/2010,1127.186,0,37,25,8.7,2.94,0
8/17/2010,1131.23,0,38,26,7.41,1.95,0
8/18/2010,1133.925,0,37,26,7.84,3.84,0
8/19/2010,1136.621,0,38.5,25.5,7.49,4.1,0
8/20/2010,1140.664,0,39,25.5,8.3,3.98,0
8/21/2010,1143.36,0,36,24,6.56,2.74,0
8/22/2010,1146.06,0,38,24,7.8,3.09,0
8/23/2010,1148.75,0,37,23.5,8.2,2.61,0
8/24/2010,1152.793,0,40,24,8.2,3.3,0
8/25/2010,1154.141,11,34,24.5,8.02,3.57,0
8/26/2010,1155.489,0.5,32.5,24,14.45,3.72,68.53
8/27/2010,1152.793,0,36,24.5,3.09,3.54,68.46
8/28/2010,1148.75,0,36,23,7.14,3.29,68.36
8/29/2010,1148.75,0,37,23,7.12,4.34,0
8/30/2010,1151.446,0,37,25,7.4,3.31,0
8/31/2010,1148.75,0,38,25,8.85,3.02,68.36
9/1/2010,1146.055,0,36.5,24,7.8,3.91,0
9/2/2010,1142.01,0,38,25,8.51,4.1,0
9/3/2010,1136.621,17.2,34,25.5,7.91,4.26,0
9/4/2010,1132.58,0.5,32,23,7.12,3.78,0
9/5/2010,1136.62,0,32,21.5,3.24,3.15,0
9/6/2010,1139.316,1.4,32,22,4.72,2.52,0
9/7/2010,1123.143,0,35,23,4.5,3.13,0
9/8/2010,1100.231,0,36.5,25.5,6.32,3.52,0
9/9/2010,1100.231,0,36,25.5,7.42,3.54,0
9/10/2010,1105.622,0,35,25.5,5.26,3.61,0
9/11/2010,1109.67,0,36.5,25.5,5.7,3.52,0
9/12/2010,1113.71,0,36,25,6.6,4.26,0
9/13/2010,1117.752,0,36,24.5,6.57,2.03,0
9/14/2010,1120.448,0,36,24,6.23,3.54,0
9/15/2010,1123.14,0,35.5,24,7.25,3.38,0
9/16/2010,1120.45,0,36.5,25,7.33,3.62,80.97
9/17/2010,1117.75,1.7,32,25,7.87,3.66,0
9/18/2010,1115.06,4.5,29.5,24,3.4,2.89,80.81
9/19/2010,1132.58,0,30.5,23.5,3.49,3.06,0
9/20/2010,1166.271,1.4,32,24,3.22,1.97,0
9/21/2010,1248.484,1,32,24,3.15,2.12,0
9/22/2010,1385.003,0,34,23,2.89,2.8,0
9/23/2010,1419.746,0,33,24,5.9,2.69,104.13
9/24/2010,1438.697,15.5,33,23,5.6,3.61,104.66
9/25/2010,1459.23,5.4,31,23,5.45,2.17,105.24
9/26/2010,1481.34,17,31,23.5,3.57,2.83,105.85
9/27/2010,1552.401,0,26.5,22.5,6.31,2.51,107.77
9/28/2010,1593.461,0,29.5,15.5,4.93,1.92,108.93
9/29/2010,1610.832,0,32,15,5.78,2.66,218.81
9/30/2010,1620.307,0,33,15.5,3.74,3.1,219.32
10/1/2010,1620.31,0,32,17,6.26,2.78,219.32
10/2/2010,1617.15,0,32.5,18,6.02,1.76,219.15
10/3/2010,1609.25,0,29.5,19,5.01,2.26,218.73
10/4/2010,1602.94,0,29,17,7.03,0.99,218.38
10/5/2010,1593.46,0,28.5,16.5,4.45,2.27,217.87
10/6/2010,1583.98,0,29,16,4.25,2.11,217.35
10/7/2010,1572.931,0,29,15,4.25,2.17,216.75
10/8/2010,1561.876,0,29.5,14.5,4.54,2.27,216.14
10/9/2010,1552.4,0,30,14.5,4.21,2.13,215.62
10/10/2010,1541.35,0,31.5,16,4.09,2.59,215.02
10/11/2010,1530.292,0,32.5,19.5,4.8,1.58,214.41
10/12/2010,1516.079,0,32,19,6.02,2.13,213.63
10/13/2010,1503.445,21,31.5,20,4.87,2.41,212.93
10/14/2010,1492.391,0,28,18.5,7.53,2.84,212.32
10/15/2010,1479.757,0,29,14,5.07,0.21,211.62
10/16/2010,1467.12,0,29.5,14,4.81,0.8,210.91
10/17/2010,1462.39,0,30.5,14,4.09,0.77,0
10/18/2010,1467.123,0,31,16,5.01,0.24,210.91
10/19/2010,1459.23,0,32,17,4.02,0.19,210.47
10/20/2010,1445.01,0,30.5,20,4.82,0.35,209.88
10/21/2010,1430.801,0,31.5,20.5,3.87,0.1,282.88
10/22/2010,1413.43,0,31.5,20.5,5.31,0.12,207.9
10/23/2010,1400.8,0,31,20.5,4.7,0.11,207.19
10/24/2010,1385.58,0,30.5,20,3.45,0.12,0
10/25/2010,1372.37,0,32.5,19.5,3.45,0.11,205.58
10/26/2010,1358.157,0,34.5,20,3.93,0.11,204.77
10/27/2010,1340.132,0,34,17.5,5.6,0.1,0
10/28/2010,1328.002,0,28.5,18,4.39,0.1,202.87
10/29/2010,1311.829,0,25,14.5,8.21,0.1,201.78
10/30/2010,1298.35,0,28,10,4.95,0.09,200.86
10/31/2010,1284.87,0,31.5,10,3.95,0.1,0
11/1/2010,1270.05,0,33,18,3.5,0.11,198.93
11/2/2010,1266.01,0,27,18.5,3.37,0.1,0
11/3/2010,1266.01,0,26.5,19,9.82,0.1,0
11/4/2010,1268.701,0,24.5,19,10.59,0.1,0
11/5/2010,1271.396,0,24,10.5,11.3,0.1,0
11/6/2010,1274.09,0,25,5,3.75,0.1,0
11/7/2010,1276.79,0,26.5,5,3.55,0.11,0
11/8/2010,1279.483,0,27,7,3.5,0.1,0
11/9/2010,1282.18,0,26.5,11,3.27,0.1,0
11/10/2010,1286.222,0,27,12,3.35,0.1,0
11/11/2010,1288.917,0,29.5,12,2.71,0.1,0
11/12/2010,1291.61,0,28.5,17,4.13,0.1,0
