Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
3/25/2009,29.64,0,34,18,5.21,0.76,0
3/26/2009,29.598,0,37,17.5,5.26,0.8,0
3/27/2009,29.513,0,38.5,14.5,5.65,0.87,0
3/28/2009,29.429,0,28.5,10.5,8.05,0.82,0
3/29/2009,29.386,0,31.5,7,4.76,0.83,0
3/30/2009,29.344,0,38.5,7,5.73,0.83,0
3/31/2009,29.132,0,32.5,11,5.74,1.88,0
4/1/2009,29.09,0,33.5,15,7.24,1.26,0
4/2/2009,29.048,0,38,15,5.02,0.8,0
4/3/2009,28.963,0,34.5,10.5,7.25,1.04,0
4/4/2009,28.878,0,37.5,11,5.41,0.88,0
4/5/2009,28.836,0,37.5,13,5.16,0.86,0
4/6/2009,28.709,0,25.5,12.5,7,0.86,0
4/7/2009,28.709,0,28,8.5,6.27,1.22,0
4/8/2009,28.539,0,37,8,5.94,1.76,0
4/9/2009,28.37,0,40.5,8.5,5.12,2.35,0
4/10/2009,28.249,0,38,14.5,5.02,1.6,0
4/11/2009,28.091,0,28.5,17,5.81,1.44,0
4/12/2009,27.933,0,34,10.5,2.61,2.38,0
4/13/2009,27.854,0,35.5,14.5,3.79,1.15,0
4/14/2009,27.656,0,34.5,14.5,6,2.33,0
4/15/2009,27.459,0,36,14,6.16,2.52,0
4/16/2009,27.301,0,36.5,19,6.07,1.66,0
4/17/2009,27.301,0.2,41,22.5,5.72,0.32,0
4/18/2009,27.301,0.6,41.5,23,6.12,0.32,0
4/19/2009,27.34,12,31.5,21.5,4.34,0.31,0
4/20/2009,27.459,0,29,15,4.33,0.32,0
4/21/2009,27.459,0,34.5,14,3.63,0.33,0
4/22/2009,27.498,0,36.5,14,7.38,0.32,0
4/23/2009,27.498,0,33,14.5,5.3,0.31,0
4/24/2009,27.419,0,35,18,5.97,0.32,0
4/25/2009,27.459,0,35.5,19.5,5.02,0.32,0
4/26/2009,27.419,0,36.5,21.5,5.01,0.32,0
4/27/2009,27.38,0,38.5,23.5,5.9,0.31,0
4/28/2009,27.34,0,30.5,24,6.26,0.32,0
4/29/2009,27.34,0,35,19,3.75,0.31,0
4/30/2009,27.38,0,37,19.5,4.12,0.3,0
5/1/2009,27.419,0,34.5,22,7.89,0.3,0
5/2/2009,27.301,0,39,22,6.12,0.27,0
5/3/2009,27.261,0,40.5,22,6.97,0.27,0
5/4/2009,27.222,0,29,21,6.62,0.27,0
5/5/2009,27.222,0,38,23.5,6.1,0.27,0
5/6/2009,27.222,0,41.5,23.5,2.22,0.27,0
5/7/2009,27.222,0,42,23.5,6.09,0.3,0
5/8/2009,27.222,0,42,23.5,7.56,0.34,0
5/9/2009,27.222,0,40.5,23.5,8.11,0.47,0
5/10/2009,27.182,0,37,23,7.88,0.67,0
5/11/2009,27.182,3.3,38,24.5,8.21,0.67,0
5/12/2009,27.182,0,36,21.5,8.4,0.61,0
5/13/2009,27.182,0,39,22,3.94,0.64,0
5/14/2009,27.222,4.4,38,22.5,6.47,0.61,0
5/15/2009,27.222,0,35.5,21,6.44,0.61,0
5/16/2009,27.222,36.5,34,20.5,3.19,0.62,0
5/17/2009,27.498,0.5,23.5,20,7.19,0.66,0
5/18/2009,27.617,0,31,19.5,1.16,0.66,0
5/19/2009,27.656,0,30.5,19,5.1,0.62,0
5/20/2009,27.656,0,31.5,15.5,5.24,0.63,0
5/21/2009,27.696,0.3,30,15.5,5.57,0.61,0
5/22/2009,27.735,1,30.5,19.5,2.13,0.58,0
5/23/2009,27.775,0,34.5,16,2.68,0.59,0
5/24/2009,27.814,0.8,36.5,16,4.53,0.61,0
5/25/2009,27.814,0,38.5,20.5,4.59,0.61,0
5/26/2009,27.854,0,33,20.5,7.57,0.54,0
5/27/2009,27.854,4.5,35.5,22.5,5.1,0.57,0
5/28/2009,27.854,0,35,20.5,4.18,0.57,0
5/29/2009,27.854,3.2,33,20.5,5.24,0.58,0
5/30/2009,27.854,0,33.5,21,3.29,0.57,0
5/31/2009,27.854,2.5,31.5,20.5,4.83,0.63,0
6/1/2009,27.972,0,34,19.5,2.9,0.49,0
6/2/2009,27.972,0,35.5,18,5.24,0.46,0
6/3/2009,27.933,0,37.5,18,5.52,0.59,0
6/4/2009,27.933,0,37.5,19.5,6.93,0.59,0
6/5/2009,27.893,0,39.5,19.5,8.16,0.61,0
6/6/2009,27.893,0,39,19.5,6.02,0.63,0
6/7/2009,27.854,0,38.5,20.5,8.53,0.66,0
6/8/2009,27.854,0,38.5,22,8.51,0.67,0
6/9/2009,27.893,0,38,23.5,6.09,0.63,0
6/10/2009,27.893,0,39,23.5,6.93,0.62,0
6/11/2009,27.933,0,38,22.5,4.66,0.58,0
6/12/2009,27.893,0,42,23,5.14,0.57,0
6/13/2009,27.893,0,41.5,23,7.88,0.57,0
6/14/2009,27.933,0,40.5,23.5,6.62,0.61,0
6/15/2009,27.972,0,40.5,24.5,9.57,0.61,0
6/16/2009,28.012,0,40,19,7.89,0.58,0
6/17/2009,27.933,0,38.5,21,6.86,0.58,0
6/18/2009,27.933,0,38.5,24.5,7.99,0.57,0
6/19/2009,27.933,0,36.5,25.5,6.23,0.59,0
6/20/2009,27.933,0,38,25,5.3,0.59,0
6/21/2009,27.933,0,37.5,25,10.65,0.62,0
6/22/2009,28.012,0,39.5,23,6.48,0.61,0
6/23/2009,28.012,0,36.5,23,9.03,0.6,0
6/24/2009,28.012,0,35.5,24.5,6.91,0.63,0
6/25/2009,28.012,0.3,36,24.5,3.31,0.6,0
6/26/2009,28.051,4.7,40,22,4.7,0.62,0
6/27/2009,28.13,0.5,39.5,23,7.92,0.63,0
6/28/2009,28.13,0.6,38.5,24,5,0.67,0
6/29/2009,28.012,0,39,22,3.3,1.96,0
6/30/2009,28.051,0,39.5,22,6.59,0.63,0
7/1/2009,28.051,0.6,37.5,24,5.01,0.64,0
7/2/2009,28.012,0,38.5,23,5.55,0.6,0
7/3/2009,28.012,0,41,23,5.04,0.6,0
7/4/2009,28.012,0,41,24,8.81,0.59,0
7/5/2009,28.012,0,43,22,9.05,0.63,0
7/6/2009,28.012,0,43,22,8.21,0.61,0
7/7/2009,28.051,7.6,40,24,9.08,0.59,0
7/8/2009,28.091,0,41.5,22.5,6.12,0.59,0
7/9/2009,28.091,0,39.5,23,6.45,0.6,0
7/10/2009,28.091,1.5,39,24,6.02,0.58,0
7/11/2009,28.091,0,36,23,7.24,0.6,0
7/12/2009,28.091,0,39,24,5.67,0.62,0
7/13/2009,28.13,0,40.5,22,9.63,0.74,0
7/14/2009,28.13,0,41,22,9.44,0.58,0
7/15/2009,28.13,0,41,24,9.09,0.59,0
7/16/2009,28.091,0,41.5,24.5,8.11,0.58,0
7/17/2009,28.091,0,41.5,25,9.23,0.57,0
7/18/2009,28.091,1.5,40.5,25.5,8.67,0.57,0
7/19/2009,28.13,0,41,22,5.24,0.6,0
7/20/2009,28.17,0,42.5,22.5,8.54,0.62,0
7/21/2009,28.209,0,42,22.5,9.49,0.59,0
7/22/2009,28.17,0,41.5,24.5,8.51,0.59,0
7/23/2009,28.13,0,40.5,25,8.87,0.57,0
7/24/2009,28.051,0,41.5,24,8.12,0.61,0
7/25/2009,28.051,0,41,24,8.56,0.88,0
7/26/2009,28.091,0,42,24,9.81,0.98,0
7/27/2009,28.051,0,41.5,24.5,9.42,0.97,0
7/28/2009,28.051,0,41.5,24,8.88,0.89,0
7/29/2009,27.933,0,41,25,9.11,0.89,0
7/30/2009,27.893,26.7,43,25.5,7.31,0.9,0
7/31/2009,27.735,0,37,24,8.27,1.98,0
8/1/2009,27.538,0,41,24,5.38,2.2,0
8/2/2009,27.261,0,40.5,23.5,4.07,3.04,0
8/3/2009,27.024,0,40.5,23,7.3,0.98,0
8/4/2009,26.787,0,41.5,23.5,8.86,2.4,0
8/5/2009,26.668,0,41.5,24.5,7.89,1.89,0
8/6/2009,26.55,0,41,24.5,8.88,0.93,0
8/7/2009,26.315,0,39.5,24,9.2,1.86,0
8/8/2009,26.131,0.7,40,24,7.83,1.86,0
8/9/2009,25.946,0,40,24,5.12,1.51,0
8/10/2009,25.835,0,41,23,5.47,1.52,0
8/11/2009,25.65,0,41.5,23.5,8.4,1.37,0
8/12/2009,25.502,0,41,23,9,1.39,0
8/13/2009,25.32,0,39,23,9.3,1.38,0
8/14/2009,25.169,0,42,24,6.54,1.4,0
8/15/2009,25.095,0,42,25,9.93,1.4,0
8/16/2009,25.058,0,42.5,23.5,8.36,1.53,0
8/17/2009,25.058,0,39,22.5,8.13,1.53,0
8/18/2009,25.021,0,38,25,6.73,1.15,0
8/19/2009,24.947,0,40.5,25,5.7,0.96,0
8/20/2009,24.873,0,42,25,8.29,1.18,0
8/21/2009,24.799,0,38.5,24,7.46,2.43,0
8/22/2009,24.762,0,40,24,6.2,1.38,0
8/23/2009,24.688,0,41.5,22.5,6.66,1.53,0
8/24/2009,24.65,0,41,23,9.66,1.53,0
8/25/2009,24.577,0,37.5,24,6.48,1.38,0
8/26/2009,24.503,0,40.5,23.5,8.52,1.38,0
8/27/2009,24.433,0,40.5,23.5,8.04,1.37,0
8/28/2009,24.397,0,39.5,23,8.84,1.38,0
8/29/2009,24.292,0,38.5,23,7.99,1.38,0
8/30/2009,24.221,79,30.5,23.5,5.76,1.52,0
8/31/2009,24.725,18.2,26.5,21.5,2.5,1.51,0
9/1/2009,24.947,12.3,27.5,21,1.9,1.26,0
9/2/2009,24.947,17.4,28,21,1.27,1.11,0
9/3/2009,24.91,8.2,31,23,3.74,0.97,0
9/4/2009,24.91,9.5,25.5,23,2.37,0.96,0
9/5/2009,24.91,0,29.5,20.5,1.82,1.01,0
9/6/2009,24.8,15,29,20.5,1.15,1.23,0
9/7/2009,24.762,8.4,32.5,21,2.75,1.15,0
9/8/2009,24.873,1.1,31.5,21,3.68,0.96,0
9/9/2009,24.836,5,31.5,22.5,2.48,1.2,0
9/10/2009,24.799,31.4,32.5,23,2.38,1.08,0
9/11/2009,25.095,16.3,31.5,21.5,5.9,1.38,0
9/12/2009,25.516,3,30,21,4.25,1.3,0
9/13/2009,25.872,1,32.5,21,2.1,1.07,0
9/14/2009,25.872,0,34.5,21,2.85,1.11,0
9/15/2009,25.835,0,30.5,21,3.78,1.25,0
9/16/2009,25.798,5,36,21,4.08,1.42,0
9/17/2009,25.761,0,32.5,20,4.99,1.23,0
9/18/2009,25.72,55,30,21,2.21,1.37,0
9/19/2009,26.629,16.6,30,22,3.74,1.35,0
9/20/2009,28.012,0.5,32,22.5,3.59,1.16,0
9/21/2009,28.455,0,32,22,1.89,0.73,0
9/22/2009,28.709,30,29,22,2.32,1.02,0
9/23/2009,29.217,4.5,22,18.5,3.08,0.6,0
9/24/2009,29.64,0.6,23.5,16.5,2.59,0.74,0
9/25/2009,29.894,1.7,26.5,16.5,1.07,0.82,0
9/26/2009,30.06,2,29,19,1.7,0.74,0
9/27/2009,30.233,0,31,21.5,2.17,0.5,0
9/28/2009,30.36,0,30,21.5,1.01,0.54,0
9/29/2009,30.403,16.7,32.5,22.5,1.67,0.76,0
9/30/2009,30.614,0,31,22,2.57,0.74,0
10/1/2009,30.657,0,34,21,4.2,0.76,0
10/2/2009,30.699,0.6,35,22,3.14,0.71,0
10/3/2009,30.741,0,32,21,2.08,0.7,0
10/4/2009,30.784,0,34,21,3.65,0.54,0
10/5/2009,30.826,0,35.5,22,2.47,0.46,0
10/6/2009,30.826,0,34,21.5,3.41,1.7,0
10/7/2009,30.826,0,33.5,24,2.4,0.7,0
10/8/2009,30.826,1.5,35,22,2.31,0.71,0
10/9/2009,30.826,1.4,35,21.5,2.92,0.4,0
10/10/2009,30.784,0.7,22,17.5,1.27,0.34,0
10/11/2009,30.784,1.5,21.5,18,1.47,0.65,0
10/12/2009,30.826,1.1,25,18.5,0.34,0.59,0
10/13/2009,30.868,0,27,18.5,1.01,0.74,0
10/14/2009,30.826,0,33,21,1.18,0.71,0
10/15/2009,30.826,0,36,20,1.04,0.71,0
10/16/2009,30.784,12.5,29.5,20,3.09,0.71,0
10/17/2009,30.826,8,19.5,17.5,3.44,0.71,0
10/18/2009,30.911,0,23.5,17.5,0.73,0.49,0
10/19/2009,30.995,0,25.5,15,0.87,0.47,0
10/20/2009,30.953,0,24.5,14,1.02,0.72,0
10/21/2009,30.953,0.6,25.5,18,1.06,0.7,0
10/22/2009,30.911,0,27.5,18,2.06,0.66,0
10/23/2009,30.953,8.8,20.5,17.5,1.08,0.83,0
10/24/2009,30.953,0.6,18.5,14.5,1.14,0.7,0
10/25/2009,31.038,0,28.5,14.5,1.22,0.5,0
10/26/2009,31.038,9.9,22,16.5,1.35,0.46,0
10/27/2009,31.08,0,22,12.5,1.52,0.53,0
10/28/2009,31.08,0,29,13,1.13,0.85,0
10/29/2009,31.038,0,31,12.5,1.84,0.84,0
10/30/2009,30.995,0,25,13.5,1.6,0.91,0
10/31/2009,30.868,0,26,7.5,1.07,0.9,0
11/1/2009,30.868,0,26,7.5,2.86,0.66,0
11/2/2009,30.868,0,26.5,8,2.93,0.5,0
11/3/2009,30.83,0,27,9,2,0.63,0
11/4/2009,30.741,0,27,9.5,2.07,0.86,0
11/5/2009,30.699,0,27,11,1.99,0.88,0
11/6/2009,30.657,0,27,11.5,2.26,0.92,0
11/7/2009,30.614,0,27.5,11.5,1.89,0.82,0
11/8/2009,30.572,0,28.5,12,2.05,0.79,0
11/9/2009,30.572,0,27.5,15.5,2.09,0.43,0
11/10/2009,30.53,0,27.5,16,2.92,0.79,0
11/11/2009,30.487,0,26,15,1.1,0.87,0
11/12/2009,30.403,0,27,11.5,1.25,0.87,0
11/13/2009,30.36,0,28,10,2.02,0.86,0
11/14/2009,30.319,0,29.5,10,1.12,0.84,0
11/15/2009,30.276,0,29,11,2.48,0.7,0
11/16/2009,30.276,0,22,13,2.03,0.46,0
11/17/2009,30.276,1.2,14.5,11.5,1.81,0.42,0
11/18/2009,30.233,0,23,7,1.05,0.76,0
11/19/2009,30.191,0,23,7.5,1.2,0.82,0
11/20/2009,30.106,0,28,11.5,1.01,0.84,0
11/21/2009,30.021,0,24,10,1.92,0.88,0
11/22/2009,29.979,0,26,9,1.86,0.69,0
11/23/2009,29.979,2,25.5,9,1.9,0.51,0
11/24/2009,29.937,24.2,23.5,10.5,1.34,0.82,0
11/25/2009,29.937,0,17.5,11.5,1.07,0.87,0
11/26/2009,29.937,0,18.5,10.5,1.24,0.92,0
11/27/2009,29.894,0,17,11,1.35,0.8,0
11/28/2009,29.85,0,23.5,8.5,1.22,0.82,0
11/29/2009,29.81,0,29.5,8.5,1.27,0.7,0
11/30/2009,29.767,36.5,17,11.5,1.01,0.54,0
12/1/2009,29.937,1,13,9.5,1.89,0.77,0
12/2/2009,29.979,0,20.5,9.5,1.7,0.75,0
12/3/2009,29.937,5.8,8.5,7.5,0.99,0.86,0
12/4/2009,29.937,0.8,6,6,0.87,0.87,0
12/5/2009,29.89,0,10,5,0.82,1.47,0
12/6/2009,29.81,0,21.5,5,0.93,2.07,0
12/7/2009,29.683,0,26,5.5,1.18,0.55,0
12/8/2009,29.64,0,29,11,1.53,0.82,0
12/9/2009,29.556,0,24,12,1.91,0.85,0
12/10/2009,29.513,1.8,10.5,9,2.6,0.82,0
12/11/2009,29.429,0.5,14.5,9,0.91,0.72,0
12/12/2009,29.429,0,17.5,9.5,0.95,0.77,0
12/13/2009,29.429,0,21.5,9.5,0.37,0.79,0
12/14/2009,29.386,0.7,26,10,1.27,0.43,0
12/15/2009,29.386,4.5,17,12,1.08,0.78,0
12/16/2009,29.344,8.5,11,9,0.53,0.83,0
12/17/2009,29.344,0,20,9.5,0.73,0.82,0
12/18/2009,29.344,0,20,7,1.74,0.71,0
12/19/2009,29.302,4.9,12.5,6.5,1.02,0.87,0
12/20/2009,29.26,0,12,10,0.04,0.7,0
12/21/2009,29.26,0,22,6,1.2,0.39,0
12/22/2009,29.259,0,24,7,1.06,0.84,0
12/23/2009,29.217,0,26,8,1.14,0.85,0
12/24/2009,29.132,0,22,10,1.01,0.86,0
12/25/2009,29.09,0,14.5,9.5,0.91,0.86,0
12/26/2009,29.132,0,19.5,3.5,2.46,0.35,0
12/27/2009,29.132,2.9,12,4.5,2.05,0.75,0
12/28/2009,29.09,3.5,9.5,7,0.5,0.5,0
12/29/2009,29.09,1.2,12,6.5,0.88,0.78,0
12/30/2009,29.048,0,19,7,0.57,0.8,0
12/31/2009,29.005,0,26,7,0.93,0.73,0
1/1/2010,28.963,0,17.5,7,1.16,0.64,0
1/2/2010,28.963,0,13.5,4,1.82,0.5,0
1/3/2010,28.963,4.2,21,4,1.77,0.66,0
1/4/2010,28.92,7.5,12,7,1.25,0.5,0
1/5/2010,28.963,1.8,12,7,1.08,0.84,0
1/6/2010,28.92,0,13.5,5.5,0.7,0.81,0
1/7/2010,28.92,0,18,5,1.09,0.87,0
1/8/2010,28.836,0,4,1.5,1.21,0.87,0
1/9/2010,28.836,0,12,0.5,0.59,0.66,0
1/10/2010,28.751,0,13,-2.5,1.08,0.67,0
1/11/2010,28.624,0.4,16,-2,1.1,1.84,0
1/12/2010,28.412,11.2,12,3,1.38,2.5,0
1/13/2010,28.412,3.6,13,9.5,0.45,1.67,0
1/14/2010,28.497,0,16,10.5,0.67,0.34,0
1/15/2010,28.249,0,21,11.5,0.93,2.68,0
1/16/2010,28.13,0,23,8.5,1.12,2.66,0
1/17/2010,27.893,0,25.5,6.5,1.25,2.7,0
1/18/2010,27.775,0,27,6,2.08,2.65,0
1/19/2010,27.696,0,29,7,2.31,2.31,0
1/20/2010,27.459,0,32.5,10,2.09,2.65,0
1/21/2010,27.261,0,29,8.5,2.1,2.64,0
1/22/2010,27.103,0,31,7.5,2.53,2.88,0
1/23/2010,26.905,0,30.5,9.5,2.28,2.66,0
1/24/2010,26.708,0,25,10.5,1.77,2.65,0
1/25/2010,26.668,0,19.5,4.5,2.05,1.41,0
1/26/2010,26.589,0,23,4,2.61,1.8,0
1/27/2010,26.392,0,21,7,2.54,2.22,0
1/28/2010,26.315,0,23,15.5,1.11,1.61,0
1/29/2010,26.204,0,17.5,13,1.1,2.37,0
1/30/2010,26.057,0,17.5,8.5,1.25,2.16,0
1/31/2010,26.02,1,14.5,5.5,1.66,1.57,0
2/1/2010,25.903,0,18.5,6,1.02,0.62,0
2/2/2010,25.846,13.4,13,6,1.76,0.74,0
2/3/2010,25.809,0,15,8.5,0.5,2.39,0
2/4/2010,25.872,0.7,21,11.5,1.09,1.29,0
2/5/2010,25.835,0,25.5,10.5,1.4,1.83,0
2/6/2010,25.65,0,26,7,1.96,2.17,0
2/7/2010,25.502,0,21,7.5,2.36,2.3,0
2/8/2010,25.465,0,28,12,1.62,2.17,0
2/9/2010,25.354,0,13,12,2.9,2.17,0
2/10/2010,25.206,0,12.5,7,1.35,2.19,0
2/11/2010,25.132,0.7,16.5,6.5,0.23,1.08,0
2/12/2010,25.058,0,20,7,1.46,2.08,0
2/13/2010,24.948,0,15.5,6,1.04,1.43,0
2/14/2010,24.91,0,25.5,6,2.17,1.15,0
2/15/2010,24.836,0,12.5,7.5,1.57,1.06,0
2/16/2010,24.799,0,17,5.5,0.69,1.59,0
2/17/2010,24.725,3.3,20.5,4,1.1,1.49,0
2/18/2010,24.688,0,11.5,4,2.57,1.35,0
2/19/2010,24.799,0,22,9,1.03,0.35,0
2/20/2010,24.873,0,22.5,8.5,2.17,0.35,0
2/21/2010,24.947,0,29,9,1.47,0.35,0
2/22/2010,25.169,0.4,28.5,10,3.98,0.35,0
2/23/2010,25.28,5.6,16,10,3.06,0.35,0
2/24/2010,25.391,0,18.5,2.5,0.7,0.34,0
2/25/2010,25.465,0,24,1.5,1.69,0.33,0
2/26/2010,25.539,0,28,1.5,2.72,0.34,0
2/27/2010,25.576,0,23.5,5,3.45,0,0
2/28/2010,25.687,0,22.5,5,3.68,0.34,0
3/1/2010,25.835,0,28.5,6,2.36,0.33,0
3/2/2010,25.909,0,22,6.5,3.57,0.33,0
3/3/2010,25.983,0,25,4,2.97,0.33,0
3/4/2010,26.057,0.5,25.5,4,3.24,0.34,0
3/5/2010,26.094,2,19,8.5,2.83,0.35,0
3/6/2010,26.168,6.5,19,14.5,1.42,0.35,0
3/7/2010,26.315,0,27.5,17,1.49,0.35,0
3/8/2010,26.451,0,26.5,17,2.11,0.35,0
3/9/2010,26.471,0,30,13,2.33,0.35,0
3/10/2010,26.51,0,33,12,2.06,0.35,0
3/11/2010,26.589,0,30,11,4.05,0.35,0
3/12/2010,26.629,0,28,8.5,3.75,0.35,0
3/13/2010,26.668,0,30.5,4.5,4.64,0.35,0
3/14/2010,26.747,0,27,4.5,4.25,0.35,0
3/15/2010,26.866,23.6,27.5,9.5,3,0.35,0
3/16/2010,27.103,0,20.5,9.5,4.45,0.35,0
3/17/2010,27.222,0,25.5,7.5,1.28,0.34,0
3/18/2010,27.301,0,29,7,2.29,0.34,0
3/19/2010,27.34,0,28.5,7.5,4.92,0.33,0
3/20/2010,27.419,0,27,9.5,3.35,0.33,0
3/21/2010,27.538,0,25,3.5,4.63,0.33,0
3/22/2010,27.656,0,28.5,3.5,3.52,0.33,0
3/23/2010,27.617,0,29,3.5,4.05,0.32,0
3/24/2010,27.617,0,30.5,8,3.06,0.32,0
3/25/2010,27.735,0,26,13.5,3.19,0.32,0
3/26/2010,27.735,0,29.5,8,3.31,0.33,0
3/27/2010,27.814,0,33.5,8.5,3.69,0.33,0
3/28/2010,27.893,0,24.5,8.5,5.71,0.33,0
3/29/2010,28.012,0,29.5,6.5,3.08,0.33,0
3/30/2010,28.091,0,31.5,6.5,3.51,0.32,0
3/31/2010,28.13,0,34.5,8.5,4.79,0.33,0
4/1/2010,28.17,0,32,10.5,5.75,0.42,0
4/2/2010,28.209,0,35.5,17,3.73,0.53,0
4/3/2010,28.288,0,33,17.5,3.13,0.32,0
4/4/2010,28.37,0,34,19,3.13,6.31,0
4/5/2010,28.539,0,34,19,4.64,0.31,0
4/6/2010,28.624,0,32.5,20.5,4.2,0.31,0
4/7/2010,28.666,0,35.5,17,3.43,0.31,0
4/8/2010,28.709,0,26.5,16.5,2.57,0.31,0
4/9/2010,28.751,4,25.5,11,2.09,0.33,0
4/10/2010,28.836,0,32.5,13,3.96,0.33,0
4/11/2010,28.92,2.3,27.5,15,6.85,0.33,0
4/12/2010,29.09,42.9,21.5,19.5,0.52,0.33,0
4/13/2010,29.344,5.8,22.5,19,2.69,0.32,0
4/14/2010,29.513,6.9,23.5,18,1.1,0.33,0
4/15/2010,29.683,35.5,23,18.5,1.19,0.33,0
4/16/2010,29.979,0,26,19.5,2.48,0.33,0
4/17/2010,30.276,50.4,28,18,1.03,0.33,0
4/18/2010,31.546,0.7,23.5,17.5,3.21,0.32,0
4/19/2010,32.054,15.3,22.5,17,2.08,0.33,0
4/20/2010,32.35,0,25.5,16.5,1.74,0.64,0
4/21/2010,32.52,1.3,26,18,2.3,0.64,0
4/22/2010,32.651,0,29.5,19,1.87,0.64,0
4/23/2010,32.784,0,34.5,19.5,4.04,0.63,0
4/24/2010,32.784,0,30.5,19.5,5.66,0.64,0
4/25/2010,32.784,0,33,13.5,4.89,0.49,0
4/26/2010,32.784,0,32,13,4.04,0.63,0
4/27/2010,32.828,0,27.5,14.5,4.12,0.65,0
4/28/2010,32.828,0,35,16.5,3.71,32.83,0
4/29/2010,32.828,0,32,15,2.71,0.6,0
4/30/2010,32.784,0,38,16.5,4.78,0.71,0
5/1/2010,32.784,0,34,17.5,5.81,0.63,0
5/2/2010,32.784,0,32,17,6.73,0.48,0
5/3/2010,32.784,0,34,14,5.95,0.37,0
5/4/2010,32.562,0,36,14,4.17,2.12,0
5/5/2010,32.308,0,36.5,13.5,6.11,3.19,0
5/6/2010,31.969,0,37,15,6.37,3.79,0
5/7/2010,31.8,0,37.5,16,4.97,3.52,0
5/8/2010,31.546,0.5,31,21.5,5.63,3.09,0
5/9/2010,31.377,0,34,23.5,4.07,2.97,0
5/10/2010,31.249,0,35,22,4,1.77,0
5/11/2010,31.122,0,37,20.5,3.98,2.5,0
5/12/2010,30.953,1.2,34.5,21.5,3.27,2.66,0
5/13/2010,30.657,0.8,33.5,21.5,3.78,2.99,0
5/14/2010,30.455,0,32,23,3.95,3.17,0
5/15/2010,30.318,0,31,21.5,2.74,2.4,0
5/16/2010,30.191,0,30.5,20,1.62,1.63,0
5/17/2010,30.106,0,34.5,19,2.51,2.31,0
5/18/2010,29.937,0,32.5,19,6.05,1.75,0
5/19/2010,29.767,0,36.5,19,4.49,2.42,0
5/20/2010,29.513,0,34.5,20,5.8,2.76,0
5/21/2010,29.259,0,32,23,3.76,3.32,0
5/22/2010,29.048,0,36,24,3.48,3.12,0
5/23/2010,28.878,0,33.5,24.5,3.73,2.59,0
5/24/2010,28.666,1.3,33.5,25,3.29,2.12,0
5/25/2010,28.539,8.5,29.5,24,3.15,2.65,0
5/26/2010,28.412,18.4,28,22.5,2.49,2.71,0
5/27/2010,28.37,4.8,29.5,20,1.28,2.2,0
5/28/2010,28.37,0,29.5,20.5,2.89,1.19,0
5/29/2010,28.288,10.4,33,20,2.09,0.98,0
5/30/2010,28.37,1.5,34,20.5,4.4,0.98,0
5/31/2010,28.37,0,33.5,19.5,2.97,0.98,0
6/1/2010,28.37,0,34.5,20,4.97,0.53,0
6/2/2010,28.288,0.3,34.5,21.5,5.12,0.55,0
6/3/2010,28.249,10.2,35.5,19.5,3.56,0.5,0
6/4/2010,28.249,0,34.5,18.5,4.88,0.78,0
6/5/2010,28.249,0,38,18.5,4.36,0.76,0
6/6/2010,28.249,0,38.5,22,6.14,0.43,0
6/7/2010,28.249,16.5,33.5,22.5,7.02,0.96,0
6/8/2010,28.249,0.3,34,20.5,4,0.71,0
6/9/2010,28.249,0,37,21.5,4.84,0.77,0
6/10/2010,28.209,45.8,36.5,24,5,0.91,0
6/11/2010,28.497,1.5,36,22,7.19,0.8,0
6/12/2010,28.455,0,33.5,23.5,5.08,9,0
6/13/2010,28.412,0,35.5,23.5,3.08,0.93,0
6/14/2010,28.412,0,36.5,23.5,4.86,0.93,0
6/15/2010,28.328,0,34,22.5,6.93,0.92,0
6/16/2010,28.249,0,34.5,22,4.17,0.95,0
6/17/2010,28.209,0,36,22,8.4,0.95,0
6/18/2010,28.13,0,37.5,21.5,4.62,1,0
6/19/2010,28.012,0,37.5,21.5,7.26,1.05,0
6/20/2010,27.893,0,36.5,24.5,6.59,1.89,0
6/21/2010,27.814,0,37,23.5,6.96,1.61,0
6/22/2010,27.775,0,36.5,22,7.14,0.77,0
6/23/2010,27.735,0,36.5,22.5,6.43,0.66,0
6/24/2010,27.617,3.2,35.5,23.5,7.26,0.78,0
6/25/2010,27.459,0,37.5,23.5,5.1,1.13,0
6/26/2010,27.38,0,38,23.5,6.77,1.16,0
6/27/2010,27.3,0,37.5,24,7.55,1.17,0
6/28/2010,27.222,40.6,37,23.5,6.03,1.14,0
6/29/2010,27.459,12,33,23.5,5.32,0.72,0
6/30/2010,27.38,255.7,24.5,23.5,3.75,1.56,0
7/1/2010,37.046,389.3,25,23,0.25,4.12,0
7/2/2010,37.736,6.5,27,23,1.11,3.53,591.69
7/3/2010,28.13,0,28.5,24,1.19,3.34,76.75
7/4/2010,26.708,3.8,31.5,23.5,1.51,3.3,39.12
7/5/2010,29.386,55.5,32,23,2.36,3.36,0
7/6/2010,33.982,54.1,28.5,23,1.16,3.45,47.45
7/7/2010,35.98,32.3,31.5,22,1,3.49,98.79
7/8/2010,31.715,9.2,32.5,22,5.37,3.41,90.7
7/9/2010,26.55,0,32,22.5,5.05,3.29,77.7
7/10/2010,26.352,0,32.5,22.5,3.13,3.29,0
