Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
5/3/2022 15:10,81,93,6.5,11.9,28.7,73,926.2,0,610
5/3/2022 15:20,86,101,5.8,13.3,29,72,926.3,0,648
5/3/2022 15:30,81,76,4.8,11.2,29.4,69,926.4,0,673
5/3/2022 15:40,95,97,5.5,11.2,29.7,68,926.4,0,697
5/3/2022 15:50,75,67,4.5,11.5,30,68,926.5,0,732
5/3/2022 16:00,80,90,3.5,11.5,30.5,66,926.5,0,758
5/3/2022 16:10,93,66,6.2,16.6,31,65,926.6,0,783
5/3/2022 16:20,74,40,6.3,14.8,31.4,64,926.7,0,803
5/3/2022 16:30,87,73,6.6,15.1,31.7,63,926.8,0,821
5/3/2022 16:40,85,100,5.8,12.2,31.9,62,926.8,0,852
5/3/2022 16:50,93,69,5.8,15.5,32.1,61,926.7,0,869
5/3/2022 17:00,78,85,5.8,13.3,32.4,60,926.9,0,893
5/3/2022 17:10,85,61,8.4,21.2,32.4,60,927,0,900
5/3/2022 17:20,99,73,4.1,11.9,32.4,59,927,0,922
5/3/2022 17:30,86,76,4.8,16.6,32.7,58,926.9,0,936
5/3/2022 17:40,85,61,8.1,19.4,32.7,59,926.8,0,942
5/3/2022 17:50,67,60,7.7,18,32.8,59,926.7,0,958
5/3/2022 18:00,68,56,6.9,21.6,32.8,59,926.6,0,967
5/3/2022 18:10,72,52,6,17.6,33,58,926.6,0,976
5/3/2022 18:20,18,343,7,18.7,33.2,58,926.5,0,972
5/3/2022 18:30,92,64,5.3,17.3,33.3,58,926.4,0,984
5/3/2022 18:40,67,74,8.5,24.1,33.4,58,926.2,0,955
5/3/2022 18:50,55,75,7.3,20.5,33.6,58,926.1,0,920
5/3/2022 19:00,19,52,5.6,18.7,33.9,57,926.1,0,928
5/3/2022 19:10,59,64,6.5,20.9,34.4,56,926,0,989
5/3/2022 19:20,63,58,6.3,25.9,34.3,56,925.9,0,904
5/3/2022 19:30,57,124,8.4,19.1,34.8,54,925.7,0,809
5/3/2022 19:40,79,64,6.1,20.2,34.4,56,925.6,0,979
5/3/2022 19:50,85,93,5.3,16.6,34.4,55,925.5,0,944
5/3/2022 20:00,38,37,7.6,22.7,34.5,54,925.4,0,908
5/3/2022 20:10,7,32,6,25.9,35,53,925.2,0,868
5/3/2022 20:20,59,66,8.5,26.6,35.3,52,925.3,0,897
5/3/2022 20:30,26,69,8.1,23.8,35.3,52,925.2,0,775
5/3/2022 20:40,49,64,7.1,23.4,34.9,52,925,0,602
5/3/2022 20:50,38,37,11,27.4,34.8,52,925,0,630
5/3/2022 21:00,5,20,10.7,24.1,34.3,52,924.8,0,729
5/3/2022 21:10,20,32,9.9,24.8,34.2,51,924.7,0,262
5/3/2022 21:20,43,40,9.2,30.2,34.3,50,924.6,0,198
5/3/2022 21:30,19,40,8.4,24.1,34.3,50,924.5,0,246
5/3/2022 21:40,13,58,11.2,32.8,34.3,50,924.4,0,450
5/3/2022 21:50,2,354,11.7,29.9,33.9,49,924.2,0,287
5/3/2022 22:00,35,46,10.1,28.4,33.9,48,924.1,0,573
5/3/2022 22:10,343,351,7,23,33.8,49,923.9,0,529
5/3/2022 22:20,18,12,13.6,32.4,33.7,48,923.8,0,377
5/3/2022 22:30,333,349,8,23.8,33.4,47,923.8,0,446
5/3/2022 22:40,19,69,8.2,29.2,33.7,48,923.7,0,431
5/3/2022 22:50,27,48,8.4,23.8,33.4,49,923.7,0,386
5/3/2022 23:00,303,232,9.1,30.2,33.4,49,923.7,0,354
5/3/2022 23:10,356,52,5,17.6,33,50,923.6,0,99
5/3/2022 23:20,357,22,7.4,21.2,32.4,52,923.6,0,87
5/3/2022 23:30,278,282,8.8,23.4,32,53,923.6,0,75
5/3/2022 23:40,316,246,7,23.8,31.6,53,923.6,0,61
5/3/2022 23:50,256,205,7.8,18,31.4,53,923.6,0,52
5/4/2022 0:00,320,348,10.7,23.8,31.2,53,923.6,0,46
5/4/2022 0:10,310,258,7,18.7,31,53,923.6,0,41
5/4/2022 0:20,336,334,6.2,15.1,30.8,53,923.6,0,36
5/4/2022 0:30,342,347,8.3,20.2,30.6,55,923.7,0,30
5/4/2022 0:40,349,357,7.2,16.6,30.5,55,923.7,0,23
5/4/2022 0:50,339,15,8,20.9,30.5,55,923.7,0,15
5/4/2022 1:00,352,354,8.1,17.3,30.4,55,923.8,0,8
5/4/2022 1:10,355,36,9.9,36.4,30.3,56,923.8,0,3
5/4/2022 1:20,20,344,15.5,36.4,30.2,63,923.9,0,0
5/4/2022 1:30,18,15,14.8,39.2,29.7,69,924,0,0
5/4/2022 1:40,354,340,10.1,27.7,29.2,71,924.1,0,0
5/4/2022 1:50,0,354,18.3,34.2,29,73,924.4,0,0
5/4/2022 2:00,5,30,15.6,39.2,28.8,74,924.6,0,0
5/4/2022 2:10,0,7,11.5,28.1,28.6,75,924.8,0,0
5/4/2022 2:20,339,5,10.7,22.3,28.4,76,925,0,0
5/4/2022 2:30,349,346,10.2,20.2,28.2,77,925.1,0,0
5/4/2022 2:40,357,338,9.9,21.6,28,78,925.4,0,0
5/4/2022 2:50,355,32,10.2,20.5,27.9,79,925.4,0,0
5/4/2022 3:00,8,54,8.4,18.7,27.7,80,925.4,0,0
5/4/2022 3:10,354,10,10.1,20.9,27.5,81,925.5,0,0
5/4/2022 3:20,17,51,9.8,25.2,27.4,84,925.7,0,0
5/4/2022 3:30,9,40,9.1,24.8,27.1,86,925.8,0,0
5/4/2022 3:40,14,353,10.1,23,26.9,89,925.9,0,0
5/4/2022 3:50,1,38,7.7,19.4,26.7,91,926.1,0,0
5/4/2022 4:00,15,13,7.4,20.2,26.5,95,926.1,0,0
5/4/2022 4:10,27,29,4.7,13.3,26.2,100,926.1,0,0
5/4/2022 4:20,5,9,8.5,19.1,26,100,926.2,0,0
5/4/2022 4:30,9,341,8.1,19.1,25.9,100,926.3,0,0
5/4/2022 4:40,2,33,6.5,14.4,25.8,100,926.3,0,0
5/4/2022 4:50,6,345,7.2,17.3,25.7,100,926.3,0,0
5/4/2022 5:00,25,35,7,20.2,25.6,100,926.3,0,0
5/4/2022 5:10,27,59,4.6,11.9,25.4,100,926.2,0,0
5/4/2022 5:20,20,29,5.9,15.1,25.3,100,926,0,0
5/4/2022 5:30,180,16,2.1,6.8,25.1,100,925.9,0,0
5/4/2022 5:40,276,306,2.1,5,24.8,100,925.7,0,0
5/4/2022 5:50,250,257,1.4,5.8,24.2,100,925.7,0,0
5/4/2022 6:00,268,175,2,5,23.9,100,925.6,0,0
5/4/2022 6:10,234,202,2.4,5,23.7,100,925.6,0,0
5/4/2022 6:20,299,206,0.8,4.3,23.5,100,925.6,0,0
5/4/2022 6:30,200,222,2.3,5.4,23.5,100,925.5,0,0
5/4/2022 6:40,291,221,2,4.3,23.6,100,925.4,0,0
5/4/2022 6:50,254,265,2.4,5.8,23.6,100,925.2,0,0
5/4/2022 7:00,181,164,1.4,4,23.7,100,925.1,0,0
5/4/2022 7:10,349,351,3.7,9.4,23.5,100,924.9,0,0
5/4/2022 7:20,195,48,2.8,5.4,23.4,100,924.8,0,0
5/4/2022 7:30,292,329,2.3,8.3,23.3,100,924.7,0,0
5/4/2022 7:40,302,317,2.3,9,23.3,100,924.6,0,0
5/4/2022 7:50,286,309,3.4,10.8,23.4,100,924.5,0,0
5/4/2022 8:00,343,305,3.1,6.5,23.3,100,924.3,0,0
5/4/2022 8:10,148,212,1.5,3.6,23,100,924.2,0,0
5/4/2022 8:20,288,260,2.1,4.3,22.6,100,924.1,0,0
5/4/2022 8:30,270,323,2.9,5.8,22.3,100,924.1,0,0
5/4/2022 8:40,282,318,2.4,6.1,21.9,100,924,0,0
5/4/2022 8:50,276,309,2.2,5.4,21.7,100,924,0,0
5/4/2022 9:00,280,315,1.4,4,21.5,100,923.9,0,0
5/4/2022 9:10,285,325,2.4,5.8,21.3,100,923.8,0,0
5/4/2022 9:20,276,315,2.6,5.8,21.2,100,923.8,0,0
5/4/2022 9:30,253,327,3,6.5,21,100,923.7,0,0
5/4/2022 9:40,251,307,2.6,5.8,20.9,100,923.7,0,0
5/4/2022 9:50,263,317,4.6,7.2,20.9,100,923.6,0,0
5/4/2022 10:00,244,218,2.7,6.8,20.9,100,923.6,0,0
5/4/2022 10:10,262,243,2.5,5.4,20.8,100,923.7,0,0
5/4/2022 10:20,248,285,1.9,4.3,20.7,100,923.7,0,0
5/4/2022 10:30,276,318,1.9,4.3,20.6,100,923.7,0,0
5/4/2022 10:40,264,307,2.1,4.7,20.6,100,923.7,0,0
5/4/2022 10:50,245,207,2.9,5,20.6,100,923.8,0,0
5/4/2022 11:00,267,186,2,4.3,20.5,100,923.8,0,0
5/4/2022 11:10,255,185,2.2,5.4,20.4,100,923.9,0,0
5/4/2022 11:20,290,307,3.2,6.1,20.4,100,923.9,0,0
5/4/2022 11:30,217,202,0.5,2.2,20.3,100,924,0,0
5/4/2022 11:40,288,312,2.3,5.4,20.2,100,924.2,0,0
5/4/2022 11:50,207,196,2.9,5.8,20.3,100,924.2,0,0
5/4/2022 12:00,308,315,2.1,5,20.5,100,924.3,0,0
5/4/2022 12:10,211,186,3.1,6.5,20.7,100,924.4,0,2
5/4/2022 12:20,322,322,1.7,4.7,21,100,924.4,0,6
5/4/2022 12:30,201,218,1.6,4.3,21.2,100,924.5,0,11
5/4/2022 12:40,258,208,1.8,3.6,21.4,100,924.6,0,16
5/4/2022 12:50,205,176,1.3,3.6,21.7,100,924.7,0,21
5/4/2022 13:00,206,185,2.3,4.7,22,100,924.9,0,23
5/4/2022 13:10,222,169,1.4,2.9,22.2,100,925,0,32
5/4/2022 13:20,242,218,0.8,2.2,22.4,100,925.1,0,37
5/4/2022 13:30,308,352,1.1,2.9,22.7,100,925.2,0,42
5/4/2022 13:40,161,144,1.9,3.6,22.9,100,925.2,0,49
5/4/2022 13:50,136,171,0.8,2.5,23.1,100,925.1,0,71
5/4/2022 14:00,55,66,0.4,2.5,23.4,100,925.1,0,93
5/4/2022 14:10,68,98,1,3.2,23.8,100,925.2,0,101
5/4/2022 14:20,90,87,1.7,4,24.2,100,925.3,0,116
5/4/2022 14:30,116,108,2,5,24.4,100,925.4,0,121
5/4/2022 14:40,80,66,2.2,4.7,24.6,100,925.4,0,126
5/4/2022 14:50,81,78,1.5,6.1,24.8,100,925.5,0,119
5/4/2022 15:00,103,71,3.5,6.8,24.9,100,925.6,0,116
5/4/2022 15:10,77,88,2.5,5.4,25,100,925.5,0,149
5/4/2022 15:20,113,107,2.9,9,25.2,100,925.5,0,155
5/4/2022 15:30,97,66,3.2,5.8,25.3,100,925.5,0,135
5/4/2022 15:40,74,43,3.1,5.8,25.5,100,925.6,0,128
5/4/2022 15:50,90,102,2.4,4.7,25.6,100,925.6,0,124
5/4/2022 16:00,83,96,1.8,4.3,25.7,100,925.7,0,118
5/4/2022 16:10,65,39,2.9,8.3,25.8,100,925.7,0,116
5/4/2022 16:20,81,97,4.9,9.7,25.8,100,925.8,0,119
5/4/2022 16:30,82,92,4.8,9.4,25.6,100,925.9,0,119
5/4/2022 16:40,73,57,5.1,10.4,25.6,100,926,0,113
5/4/2022 16:50,92,92,4.8,10.1,25.6,100,926,0,113
5/4/2022 17:00,96,50,3.6,6.8,25.5,100,926.1,0,101
5/4/2022 17:10,85,71,4.9,8.3,25.6,100,926,0,107
5/4/2022 17:20,89,75,3.5,8.3,25.7,100,926.1,0,116
5/4/2022 17:30,83,88,2.3,5,25.8,100,926,0,143
5/4/2022 17:40,105,142,0.5,2.2,26.1,100,925.9,0,147
5/4/2022 17:50,169,188,2.3,6.1,26.3,100,925.8,0,241
5/4/2022 18:00,164,179,3.4,7.2,26.5,99,925.6,0,301
5/4/2022 18:10,158,160,3.3,7.6,26.8,96,925.5,0,310
5/4/2022 18:20,17,18,3.3,9.4,27.4,91,925.4,0,310
5/4/2022 18:30,34,59,6.9,17.3,27.7,88,925.3,0,271
5/4/2022 18:40,40,44,5.7,15.8,27.7,86,925.2,0,300
5/4/2022 18:50,43,47,8.6,24.8,27.9,83,925.1,0,391
5/4/2022 19:00,42,33,9.7,21.2,28.1,81,925,0,358
5/4/2022 19:10,35,45,8.6,24.5,28.2,80,924.8,0,365
5/4/2022 19:20,23,78,7.3,24.1,28.4,77,924.7,0,468
5/4/2022 19:30,38,350,7.8,22.7,29.2,73,924.6,0,602
5/4/2022 19:40,6,31,3.9,14,30,68,924.6,0,882
5/4/2022 19:50,70,87,6.6,16.6,31,64,924.4,0,880
5/4/2022 20:00,326,301,7.5,17.3,31.3,64,924.2,0,928
5/4/2022 20:10,30,23,9.8,27.4,31.5,65,924.1,0,551
5/4/2022 20:20,27,47,8.5,32,31.3,65,924,0,867
5/4/2022 20:30,5,42,11.2,30.6,31.7,64,923.9,0,480
5/4/2022 20:40,6,25,9.5,22,31.4,65,923.9,0,319
5/4/2022 20:50,18,45,8.9,23.4,31.6,64,923.6,0,342
5/4/2022 21:00,58,41,6.4,31.7,31.2,64,923.6,0,547
5/4/2022 21:10,343,44,6.6,22.3,31.3,63,923.4,0,283
5/4/2022 21:20,31,48,13,38.2,31.4,62,923.1,0,251
5/4/2022 21:30,23,52,11.5,31.3,30.9,64,923,0,172
5/4/2022 21:40,352,333,8.2,16.9,30.4,65,922.9,0,209
5/4/2022 21:50,15,55,13.5,33.5,30.5,65,922.8,0,179
5/4/2022 22:00,359,349,11,24.1,30.4,65,922.8,0,285
5/4/2022 22:10,18,57,13.6,31,30.8,64,922.6,0,414
5/4/2022 22:20,15,44,10.6,27.4,31,64,922.5,0,177
5/4/2022 22:30,12,56,12.9,29.2,30.8,64,922.4,0,288
5/4/2022 22:40,29,47,13.1,29.9,30.8,64,922.4,0,182
5/4/2022 22:50,11,24,11.8,28.4,30.6,65,922.3,0,177
5/4/2022 23:00,359,54,12.2,34.6,30.6,65,922.1,0,158
5/4/2022 23:10,11,35,13.9,27.7,30.5,65,922.1,0,123
5/4/2022 23:20,355,22,13.6,28.8,30.5,64,922.1,0,124
5/4/2022 23:30,340,339,9.7,25.6,30.5,64,922.1,0,106
5/4/2022 23:40,356,34,10.6,25.2,30.4,64,922.1,0,83
5/4/2022 23:50,341,352,6,15.8,30.3,64,922.2,0,77
5/5/2022 0:00,11,23,4.6,13.7,30.2,64,922.2,0,68
5/5/2022 0:10,328,315,9.3,18,30.1,64,922.1,0,50
5/5/2022 0:20,342,23,8.8,29.2,30,63,922.1,0,42
5/5/2022 0:30,353,21,7.9,17.3,29.9,63,922.1,0,35
5/5/2022 0:40,354,354,6.3,16.6,29.9,64,922.2,0,30
5/5/2022 0:50,320,10,4.8,14.4,29.6,65,922.2,0,22
5/5/2022 1:00,313,296,4.4,12.6,29.1,67,922.2,0,11
5/5/2022 1:10,355,273,3.9,10.4,28.6,69,922.1,0,3
5/5/2022 1:20,286,346,4.6,11.9,28.1,71,922.1,0,0
5/5/2022 1:30,203,339,3.1,11.9,27.6,72,922.3,0,0
5/5/2022 1:40,262,334,3.1,15.8,27.2,74,922.4,0,0
5/5/2022 1:50,9,322,7,21.2,27.1,75,922.4,0,0
5/5/2022 2:00,343,352,5,14,27.2,75,922.4,0,0
5/5/2022 2:10,172,336,2.3,9.4,26.7,78,922.5,0,0
5/5/2022 2:20,171,202,3.4,6.8,26.2,81,922.4,0,0
5/5/2022 2:30,210,233,2.6,5.8,25.8,84,922.4,0,0
5/5/2022 2:40,224,214,1.4,4.3,25.4,88,922.6,0,0
5/5/2022 2:50,231,219,2.4,7.6,25.1,91,922.6,0,0
5/5/2022 3:00,236,181,3.5,7.9,24.8,94,922.7,0,0
5/5/2022 3:10,263,265,2,5.8,24.5,98,922.7,0,0
5/5/2022 3:20,217,195,3.7,7.2,24.3,100,922.9,0,0
5/5/2022 3:30,237,205,3.3,6.5,24.2,100,922.9,0,0
5/5/2022 3:40,224,214,2.6,5.4,24,100,922.9,0,0
5/5/2022 3:50,235,300,2.9,5.4,23.9,100,922.9,0,0
5/5/2022 4:00,240,185,3.7,8.3,23.6,100,922.9,0,0
5/5/2022 4:10,227,320,2.7,6.1,23.6,100,922.9,0,0
5/5/2022 4:20,279,319,3.2,7.6,23.4,100,923.2,0,0
5/5/2022 4:30,212,227,3.2,6.5,23.2,100,923.3,0,0
5/5/2022 4:40,275,190,4,8.3,23.1,100,923.3,0,0
5/5/2022 4:50,283,317,4,8.3,23.1,100,923.3,0,0
5/5/2022 5:00,246,225,4.3,8.3,22.9,100,923.4,0,0
5/5/2022 5:10,293,291,2.6,5.4,22.9,100,923.5,0,0
5/5/2022 5:20,200,272,1.7,6.1,22.9,100,923.5,0,0
5/5/2022 5:30,280,322,3.7,8.6,22.7,100,923.5,0,0
5/5/2022 5:40,242,319,2.8,9.7,22.7,100,923.5,0,0
5/5/2022 5:50,272,283,2.1,5.4,22.6,100,923.6,0,0
5/5/2022 6:00,243,191,2.3,5,22.5,100,923.5,0,0
5/5/2022 6:10,255,303,2.1,5.8,22.2,100,923.6,0,0
5/5/2022 6:20,295,315,3.6,7.6,22,100,923.7,0,0
5/5/2022 6:30,246,318,1.9,6.1,21.9,100,923.7,0,0
5/5/2022 6:40,300,324,1.2,5.4,21.9,100,923.6,0,0
5/5/2022 6:50,274,339,1.9,4.3,21.7,100,923.6,0,0
5/5/2022 7:00,281,313,3.6,7.6,21.5,100,923.6,0,0
5/5/2022 7:10,285,319,2.9,7.2,21.4,100,923.5,0,0
5/5/2022 7:20,282,309,2.1,5.4,21.3,100,923.4,0,0
5/5/2022 7:30,246,202,1.7,4,21.2,100,923.3,0,0
5/5/2022 7:40,295,311,3.2,7.2,21,100,923.3,0,0
5/5/2022 7:50,273,308,3.2,7.2,20.9,100,923.1,0,0
5/5/2022 8:00,281,310,3.2,6.8,20.8,100,923.2,0,0
5/5/2022 8:10,273,307,3.1,5.8,20.7,100,923.3,0,0
5/5/2022 8:20,280,322,2.4,6.1,20.7,100,923.2,0,0
5/5/2022 8:30,306,321,3.7,8.3,20.6,100,923,0,0
5/5/2022 8:40,214,315,3.4,7.9,20.5,100,923.1,0,0
5/5/2022 8:50,298,301,3.3,7.2,20.4,100,923.2,0,0
5/5/2022 9:00,282,319,3.4,7.2,20.2,100,923.2,0,0
5/5/2022 9:10,224,216,3.4,7.2,20.3,100,923.4,0,0
5/5/2022 9:20,307,330,4.1,8.6,20.1,100,923.3,0,0
5/5/2022 9:30,230,205,3.4,7.6,20,100,923.3,0,0
5/5/2022 9:40,276,309,4.6,7.9,19.9,100,923.6,0,0
5/5/2022 9:50,286,315,4.8,8.3,19.8,100,923.5,0,0
5/5/2022 10:00,263,306,2.1,6.1,19.5,100,923.7,0,0
5/5/2022 10:10,289,320,3.1,6.5,19.5,100,923.7,0,0
5/5/2022 10:20,285,180,3.3,5.8,19.3,100,923.8,0,0
5/5/2022 10:30,274,306,3.6,8.6,19.4,100,924,0,0
5/5/2022 10:40,271,308,2.4,4.7,19.4,100,924.1,0,0
5/5/2022 10:50,304,315,3.2,9,19.5,100,924.2,0,0
5/5/2022 11:00,227,200,4.4,8.3,19.8,100,924.4,0,0
5/5/2022 11:10,271,315,3.4,8.6,19.9,100,924.6,0,0
5/5/2022 11:20,293,323,4.1,8.3,19.9,100,924.7,0,0
5/5/2022 11:30,279,301,2.8,6.5,20.1,100,924.7,0,0
5/5/2022 11:40,291,315,3.7,8.6,20.1,100,924.9,0,0
5/5/2022 11:50,306,315,4.6,7.9,20,100,925.1,0,0
5/5/2022 12:00,290,307,2.2,7.2,20.1,100,925.2,0,0
5/5/2022 12:10,300,311,2.7,4.7,20.1,100,925.2,0,3
5/5/2022 12:20,261,319,1.9,4.3,20,100,925.4,0,6
5/5/2022 12:30,280,318,2,4.3,20.1,100,925.5,0,12
5/5/2022 12:40,232,187,1.7,3.2,20.2,100,925.6,0,16
5/5/2022 12:50,303,311,2,4.7,20.3,100,925.7,0,20
5/5/2022 13:00,204,203,1.7,3.6,20.6,100,925.9,0,32
5/5/2022 13:10,238,208,1,3.6,21,100,925.9,0,55
5/5/2022 13:20,347,320,1.2,3.6,21.3,100,926,0,78
5/5/2022 13:30,169,189,0.7,2.5,21.6,100,926,0,107
5/5/2022 13:40,109,87,0.7,3.6,22.5,100,926,0,120
5/5/2022 13:50,96,85,2.2,5,23.7,100,926,0,187
5/5/2022 14:00,137,205,1.6,4,24.7,100,926.1,0,303
5/5/2022 14:10,71,54,3.7,7.2,25.5,100,926,0,345
5/5/2022 14:20,83,105,4.6,8.3,26.2,100,926.3,0,373
5/5/2022 14:30,89,77,3.2,6.8,26.6,99,926.3,0,410
5/5/2022 14:40,92,65,3,6.8,26.9,96,926.4,0,454
5/5/2022 14:50,60,70,3.3,7.2,27.4,92,926.3,0,499
5/5/2022 15:00,75,70,3.5,9.7,28,86,926.4,0,532
5/5/2022 15:10,60,67,4.6,11.9,28.4,85,926.5,0,569
5/5/2022 15:20,71,57,4.5,11.9,28.7,82,926.5,0,603
5/5/2022 15:30,66,60,5.7,15.1,29,80,926.5,0,635
5/5/2022 15:40,56,53,6.2,15.8,29.3,77,926.6,0,664
5/5/2022 15:50,75,81,5.3,13.3,29.7,75,926.6,0,692
5/5/2022 16:00,85,66,5.5,15.8,30.2,72,926.6,0,725
5/5/2022 16:10,68,41,5.3,17.3,30.8,69,926.6,0,753
5/5/2022 16:20,74,67,5.4,18.4,31.1,67,926.5,0,775
5/5/2022 16:30,62,55,5.5,15.5,31.6,65,926.5,0,800
5/5/2022 16:40,59,61,5.5,13,32,64,926.5,0,823
5/5/2022 16:50,76,58,4.7,11.9,32.5,62,926.4,0,834
5/5/2022 17:00,88,62,6,16.9,32.4,62,926.3,0,859
5/5/2022 17:10,75,57,4.9,13,32.5,61,926.2,0,867
5/5/2022 17:20,45,66,5,15.8,33.1,60,926.1,0,876
5/5/2022 17:30,297,193,4.2,11.9,33.4,58,926,0,890
5/5/2022 17:40,48,44,6.3,20.9,33.1,59,925.9,0,899
5/5/2022 17:50,21,67,6,14.4,33.7,57,925.8,0,920
5/5/2022 18:00,42,61,5.9,14.8,34.1,56,925.7,0,939
5/5/2022 18:10,45,58,6.2,15.1,34.4,56,925.5,0,947
5/5/2022 18:20,59,50,5.5,16.6,34.5,55,925.4,0,843
5/5/2022 18:30,46,36,5.8,21.6,34.6,54,925.4,0,950
5/5/2022 18:40,50,72,6.1,21.2,34.7,53,925.3,0,928
5/5/2022 18:50,32,39,5.5,20.2,35.5,50,925.1,0,953
5/5/2022 19:00,21,47,4.9,20.2,35.5,50,925,0,948
5/5/2022 19:10,19,56,6.8,28.4,35.6,50,924.9,0,931
5/5/2022 19:20,111,68,7.1,18,35.6,50,924.8,0,936
5/5/2022 19:30,9,41,5.8,21.2,35.4,50,924.7,0,862
5/5/2022 19:40,46,69,6.8,19.8,35.9,49,924.7,0,899
5/5/2022 19:50,24,53,8.8,20.2,36.2,48,924.6,0,880
5/5/2022 20:00,40,61,6.3,18.7,35.9,49,924.6,0,872
5/5/2022 20:10,23,57,6.8,19.4,36.1,47,924.4,0,794
5/5/2022 20:20,21,47,6.3,19.8,36.2,47,924.4,0,845
5/5/2022 20:30,13,18,7.5,24.1,36.1,47,924.3,0,289
5/5/2022 20:40,188,211,6.9,16.9,35.8,48,924.1,0,229
5/5/2022 20:50,7,55,7.9,21.2,35.8,47,924,0,463
5/5/2022 21:00,8,60,10.8,28.8,35.6,46,923.9,0,730
5/5/2022 21:10,43,50,9.3,24.8,35.7,46,923.7,0,550
5/5/2022 21:20,5,353,6.7,22.7,35.4,46,923.6,0,372
5/5/2022 21:30,27,45,9.3,27.4,35.8,46,923.5,0,191
5/5/2022 21:40,21,56,10.9,31,35.5,46,923.5,0,179
5/5/2022 21:50,51,31,9.2,28.1,35.4,45,923.5,0,168
5/5/2022 22:00,359,41,8.4,25.6,34.8,46,923.5,0,432
5/5/2022 22:10,35,63,9.9,30.2,35,44,923.5,0,491
5/5/2022 22:20,29,0,6.7,21.6,34.9,44,923.4,0,311
5/5/2022 22:30,285,221,7.8,19.4,34.9,43,923.3,0,377
5/5/2022 22:40,200,224,8.2,22.3,34.9,42,923.3,0,409
5/5/2022 22:50,249,271,7.6,18,34.7,42,923.4,0,379
5/5/2022 23:00,249,241,8.9,23.8,34.7,41,923.4,0,341
5/5/2022 23:10,298,275,3.8,10.8,34.3,41,923.4,0,129
5/5/2022 23:20,339,15,6,18.4,33.6,42,923.3,0,78
5/5/2022 23:30,310,267,5.3,14.4,33.1,42,923.4,0,68
5/5/2022 23:40,302,353,4.8,14,32.8,43,923.4,0,60
5/5/2022 23:50,339,306,6.6,15.8,32.3,43,923.4,0,54
5/6/2022 0:00,323,350,4.9,10.4,31.8,45,923.5,0,46
5/6/2022 0:10,281,306,4.2,10.1,31.3,47,923.5,0,40
5/6/2022 0:20,312,205,3.4,7.6,30.7,49,923.7,0,34
5/6/2022 0:30,277,327,4.4,9.7,30.2,51,923.8,0,28
5/6/2022 0:40,271,302,2.2,6.8,29.7,51,923.8,0,22
5/6/2022 0:50,306,307,2.8,8.3,29.3,53,923.9,0,16
5/6/2022 1:00,232,202,3.9,9,29,52,924,0,10
5/6/2022 1:10,360,27,6.7,21.2,29,52,924.2,0,4
5/6/2022 1:20,19,22,7.5,19.4,30.2,49,924.6,0,1
5/6/2022 1:30,352,0,5.9,19.4,30.5,50,924.9,0,0
5/6/2022 1:40,272,317,4.7,9.4,30,53,925.2,0,0
5/6/2022 1:50,216,191,3.6,6.1,29,56,925.5,0,0
5/6/2022 2:00,232,167,3.9,8.6,28.3,58,925.7,0,0
5/6/2022 2:10,240,302,4,8.3,27.7,60,925.9,0,0
5/6/2022 2:20,254,335,4.2,8.6,27.2,61,926.1,0,0
5/6/2022 2:30,305,296,3.9,7.6,27.2,62,926.2,0,0
5/6/2022 2:40,336,315,4.9,14,27.2,62,926.4,0,0
5/6/2022 2:50,261,323,4.1,9.4,27.5,61,926.4,0,0
5/6/2022 3:00,294,176,4,8.6,27.4,62,926.3,0,0
5/6/2022 3:10,283,330,2.9,7.9,26.9,65,926.4,0,0
5/6/2022 3:20,219,209,4.2,8.6,26.6,65,926.5,0,0
5/6/2022 3:30,249,213,4.4,8.3,26.5,65,926.6,0,0
5/6/2022 3:40,305,319,3.5,8.3,26.2,67,926.7,0,0
5/6/2022 3:50,218,299,3.5,7.9,26,68,926.8,0,0
5/6/2022 4:00,230,209,2.5,6.1,26,68,926.9,0,0
5/6/2022 4:10,242,188,2.2,5.8,26,70,926.8,0,0
5/6/2022 4:20,237,251,2.8,6.1,25.8,72,926.8,0,0
5/6/2022 4:30,227,205,3.2,6.5,25.6,73,926.8,0,0
5/6/2022 4:40,236,198,3.7,6.5,25.4,75,926.8,0,0
5/6/2022 4:50,238,233,2.7,6.5,25,77,927,0,0
5/6/2022 5:00,259,205,1.9,4.7,24.9,78,927.1,0,0
5/6/2022 5:10,201,180,1.5,4,24.8,79,927.1,0,0
5/6/2022 5:20,277,191,2.1,4.7,24.6,81,927.1,0,0
5/6/2022 5:30,275,320,3,6.8,24.4,83,927.1,0,0
5/6/2022 5:40,251,315,1.3,4.3,24.3,85,927.1,0,0
5/6/2022 5:50,311,323,3.3,5.8,24.3,87,927.1,0,0
5/6/2022 6:00,268,301,2.1,4.7,24.3,88,927.1,0,0
5/6/2022 6:10,261,303,1.7,4,24.2,90,927.1,0,0
5/6/2022 6:20,285,323,2.3,6.1,24.2,91,927,0,0
5/6/2022 6:30,277,315,2.1,4.7,24,93,926.9,0,0
5/6/2022 6:40,291,317,2.8,7.6,23.9,97,926.9,0,0
