Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
4/11/2022 8:20,274,279,4.3,9.4,17.1,94,921.4,0,0
4/11/2022 8:30,269,346,2.3,4.7,17,94,921.4,0,0
4/11/2022 8:40,351,347,1.3,5.8,16.6,95,921.4,0,0
4/11/2022 8:50,287,326,2.8,6.1,16.3,99,921.5,0,0
4/11/2022 9:00,247,323,3.1,7.9,16.1,100,921.4,0,0
4/11/2022 9:10,285,317,3,6.5,16,100,921.6,0,0
4/11/2022 9:20,252,195,2.6,6.5,15.8,100,921.7,0,0
4/11/2022 9:30,262,306,2.8,6.8,15.6,100,921.6,0,0
4/11/2022 9:40,275,313,2.4,7.9,15.5,100,921.6,0,0
4/11/2022 9:50,269,317,2.6,7.2,15.4,100,921.6,0,0
4/11/2022 10:00,288,327,2.6,8.6,15.3,100,921.7,0,0
4/11/2022 10:10,284,309,2.6,5.8,15.3,100,921.8,0,0
4/11/2022 10:20,279,318,1.9,5,15.2,100,921.8,0,0
4/11/2022 10:30,279,315,2.3,4.7,15.2,100,921.8,0,0
4/11/2022 10:40,248,212,3.8,7.6,15.3,100,921.9,0,0
4/11/2022 10:50,218,210,1.9,5.8,15.3,100,922,0,0
4/11/2022 11:00,252,317,2.7,8.3,15.3,100,922,0,0
4/11/2022 11:10,253,300,2.1,5.4,15.4,100,922,0,0
4/11/2022 11:20,265,318,3.6,9.4,15.2,100,922,0,0
4/11/2022 11:30,272,284,2.7,6.5,14.9,100,922.1,0,0
4/11/2022 11:40,251,334,2.2,5,15,100,922.2,0,0
4/11/2022 11:50,273,305,1.8,6.1,15,100,922.5,0,0
4/11/2022 12:00,235,313,3.3,9,15.1,100,922.7,0,0
4/11/2022 12:10,266,308,1.8,5,15.3,100,922.8,0,0
4/11/2022 12:20,269,302,2.4,5.4,15.5,100,922.8,0,2
4/11/2022 12:30,270,315,4,8.3,15.8,98,922.8,0,4
4/11/2022 12:40,299,309,2.3,7.9,16.1,90,922.9,0,11
4/11/2022 12:50,276,313,2.3,8.6,16.2,86,923,0,20
4/11/2022 13:00,276,311,2.9,7.9,16.4,84,923.2,0,34
4/11/2022 13:10,255,313,2.8,7.9,16.9,80,923.2,0,49
4/11/2022 13:20,282,273,2.3,7.6,17.5,74,923.3,0,57
4/11/2022 13:30,295,204,3,12.2,18.2,72,923.5,0,74
4/11/2022 13:40,353,270,1.7,5,18.8,73,923.6,0,81
4/11/2022 13:50,279,308,1.9,4.3,19.1,66,923.8,0,103
4/11/2022 14:00,296,315,1.3,4,19.7,68,923.9,0,236
4/11/2022 14:10,176,180,1.6,4.7,21.2,64,923.9,0,321
4/11/2022 14:20,182,216,2.3,5.8,22.8,57,924,0,268
4/11/2022 14:30,183,176,4.1,8.3,23.9,51,924.1,0,366
4/11/2022 14:40,181,188,2.6,5.8,25.2,46,924.2,0,471
4/11/2022 14:50,198,272,6.3,24.5,27.1,38,924.1,0,566
4/11/2022 15:00,266,249,7.9,21.6,29.5,27,924.1,0,468
4/11/2022 15:10,192,246,8.3,32,30.5,26,924.2,0,518
4/11/2022 15:20,201,286,9.3,27,31.3,26,924.2,0,638
4/11/2022 15:30,78,138,7,18,31.8,26,924.2,0,677
4/11/2022 15:40,359,334,10.4,24.1,32.4,25,924.1,0,633
4/11/2022 15:50,162,153,8.6,19.1,32.7,25,924.1,0,733
4/11/2022 16:00,230,303,8.4,33.5,32.9,24,924.1,0,715
4/11/2022 16:10,230,316,8.9,24.8,33,24,924.3,0,768
4/11/2022 16:20,116,111,10.7,21.2,33.1,24,924.1,0,770
4/11/2022 16:30,53,18,8.6,22.7,33.5,23,924.2,0,791
4/11/2022 16:40,234,273,9.1,32,33.4,22,924.2,0,687
4/11/2022 16:50,179,319,8.7,30.2,33.2,23,924.3,0,767
4/11/2022 17:00,253,294,8.4,27,33.7,22,924.2,0,862
4/11/2022 17:10,234,278,10.9,31.7,34.1,22,924.1,0,996
4/11/2022 17:20,206,303,10.5,34.2,34.3,22,924.1,0,988
4/11/2022 17:30,256,260,11.2,25.6,34.3,22,924,0,991
4/11/2022 17:40,281,285,9.5,38.5,34.5,21,923.9,0,1011
4/11/2022 17:50,244,283,9.3,25.6,34.8,21,923.9,0,1028
4/11/2022 18:00,240,216,10.2,35.6,35,20,923.7,0,996
4/11/2022 18:10,238,282,10.8,36.4,35.1,20,923.7,0,917
4/11/2022 18:20,233,267,6.8,23,35,20,923.5,0,849
4/11/2022 18:30,224,229,8.2,21.2,35.1,20,923.6,0,984
4/11/2022 18:40,239,192,10.7,25.2,35.1,19,923.5,0,988
4/11/2022 18:50,226,211,9,28.1,35.1,19,923.2,0,711
4/11/2022 19:00,202,270,6.2,16.9,35.2,18,923.1,0,870
4/11/2022 19:10,104,100,6.4,17.6,35.6,18,922.9,0,773
4/11/2022 19:20,103,74,10,28.4,35.9,17,922.9,0,1000
4/11/2022 19:30,116,92,8.2,24.5,36,17,922.7,0,894
4/11/2022 19:40,89,90,14.7,31.3,36.1,17,922.5,0,923
4/11/2022 19:50,79,82,12.4,33.1,36.6,17,922.4,0,998
4/11/2022 20:00,105,99,10.1,26.6,36.8,16,922.2,0,809
4/11/2022 20:10,139,119,10.2,19.8,35.9,17,922.3,0,563
4/11/2022 20:20,131,148,10.6,24.8,35.5,17,922.2,0,806
4/11/2022 20:30,112,88,6.3,18.4,36,17,922,0,771
4/11/2022 20:40,93,86,11.4,28.1,36,17,921.9,0,454
4/11/2022 20:50,110,68,7.4,22.3,36.2,16,921.8,0,950
4/11/2022 21:00,100,121,5.3,20.2,36.9,15,921.8,0,890
4/11/2022 21:10,110,73,9,22.7,36.9,16,921.5,0,556
4/11/2022 21:20,97,68,5.5,16.2,37,15,921.6,0,711
4/11/2022 21:30,97,84,9.3,21.6,36.9,15,921.5,0,643
4/11/2022 21:40,93,99,12.4,25.9,36.2,16,921.5,0,246
4/11/2022 21:50,134,98,5.8,15.1,35.3,16,921.4,0,268
4/11/2022 22:00,90,9,6.2,16.9,35.3,16,921.4,0,299
4/11/2022 22:10,91,86,9.4,22,35,16,921.4,0,189
4/11/2022 22:20,113,129,5.2,10.8,34.4,16,921.4,0,119
4/11/2022 22:30,143,78,3.4,7.6,34.1,16,921.4,0,125
4/11/2022 22:40,203,206,2.6,5.4,34.1,18,921.4,0,152
4/11/2022 22:50,194,222,2.5,5.8,33.9,20,921.4,0,125
4/11/2022 23:00,190,202,5.5,10.4,33.4,22,921.5,0,88
4/11/2022 23:10,208,197,3.2,7.6,32.8,23,921.6,0,78
4/11/2022 23:20,200,213,4.4,8.6,32.2,24,921.6,0,86
4/11/2022 23:30,193,189,4.2,7.2,31.9,23,921.7,0,111
4/11/2022 23:40,295,218,0.8,4,31.7,26,921.7,0,70
4/11/2022 23:50,5,329,0.9,3.6,31.2,27,921.8,0,53
4/12/2022 0:00,311,322,1.5,4.7,30.7,26,921.8,0,51
4/12/2022 0:10,310,312,2.5,5.4,30.1,26,921.9,0,34
4/12/2022 0:20,253,326,1.2,4.7,29.3,26,922,0,26
4/12/2022 0:30,296,308,2.4,6.8,28.6,25,922.2,0,11
4/12/2022 0:40,293,320,2,6.1,28,25,922.2,0,8
4/12/2022 0:50,309,318,6.1,9.4,27.5,25,922.3,0,5
4/12/2022 1:00,314,326,4.9,9,26.5,27,922.3,0,0
4/12/2022 1:10,313,327,6.4,10.1,25.6,27,922.4,0,0
4/12/2022 1:20,315,313,5.4,8.6,25,29,922.5,0,0
4/12/2022 1:30,321,328,5.9,9.7,24.7,29,922.7,0,0
4/12/2022 1:40,290,278,4.9,9.4,24.6,26,923,0,0
4/12/2022 1:50,296,308,4,8.6,25.3,24,923.1,0,0
4/12/2022 2:00,290,315,2.3,5,25.6,27,923.2,0,0
4/12/2022 2:10,263,308,3,6.5,25.6,29,923.2,0,0
4/12/2022 2:20,256,305,3.3,6.1,25.6,31,923.5,0,0
4/12/2022 2:30,286,325,3.2,7.6,25.5,34,923.9,0,0
4/12/2022 2:40,303,315,3.4,6.8,25.3,37,924.1,0,0
4/12/2022 2:50,273,294,2.6,5.8,25.3,38,924.5,0,0
4/12/2022 3:00,268,297,3,7.6,25.4,39,924.5,0,0
4/12/2022 3:10,304,254,4.5,8.6,25.4,41,924.7,0,0
4/12/2022 3:20,287,307,4,11.2,25.4,42,924.8,0,0
4/12/2022 3:30,132,199,4.1,12.2,25.3,42,924.9,0,0
4/12/2022 3:40,198,163,3.4,8.6,25.4,42,924.7,0,0
4/12/2022 3:50,272,202,2,5.4,25.4,42,924.8,0,0
4/12/2022 4:00,231,173,2.6,7.9,25,44,924.8,0,0
4/12/2022 4:10,271,302,2.2,6.8,24.7,45,924.8,0,0
4/12/2022 4:20,292,320,2.3,6.1,24.4,45,924.9,0,0
4/12/2022 4:30,293,324,3.6,7.6,24.2,45,925.2,0,0
4/12/2022 4:40,303,283,4.8,9,24.1,46,925.5,0,0
4/12/2022 4:50,302,315,3.9,8.6,24.1,46,925.2,0,0
4/12/2022 5:00,246,302,3.9,7.9,24.1,45,925,0,0
4/12/2022 5:10,260,295,1.8,6.8,23.7,45,925.1,0,0
4/12/2022 5:20,300,304,5.7,9.7,23.3,46,925.2,0,0
4/12/2022 5:30,320,315,2.5,5.4,22.9,48,925.2,0,0
4/12/2022 5:40,294,9,2,6.5,22.5,48,925.2,0,0
4/12/2022 5:50,301,323,3.3,7.6,22.2,50,925.1,0,0
4/12/2022 6:00,298,319,3.6,7.9,21.7,52,925,0,0
4/12/2022 6:10,308,315,3.5,8.6,21.4,52,925,0,0
4/12/2022 6:20,291,313,3.7,7.9,21.4,52,924.9,0,0
4/12/2022 6:30,305,303,4.8,9.4,21.2,53,924.8,0,0
4/12/2022 6:40,299,309,3.7,11.2,21.1,53,925,0,0
4/12/2022 6:50,264,312,2.6,10.1,21.1,53,924.9,0,0
4/12/2022 7:00,273,311,2.8,7.6,21.2,53,924.8,0,0
4/12/2022 7:10,291,310,3.5,8.3,21.1,53,924.7,0,0
4/12/2022 7:20,291,310,2.9,6.5,21.2,54,924.7,0,0
4/12/2022 7:30,305,310,3.4,7.2,21.3,54,924.5,0,0
4/12/2022 7:40,306,355,1.2,2.5,21.4,55,924.2,0,0
4/12/2022 7:50,273,353,1.5,3.6,21.3,54,923.9,0,0
4/12/2022 8:00,292,311,3.5,7.2,21.2,55,923.7,0,0
4/12/2022 8:10,272,291,2.9,6.5,21.4,54,923.4,0,0
4/12/2022 8:20,199,155,1.5,4.7,21.5,53,923.4,0,0
4/12/2022 8:30,316,308,3.2,8.6,21.7,53,923.4,0,0
4/12/2022 8:40,221,220,3.5,6.5,21.8,52,923.8,0,0
4/12/2022 8:50,252,255,5.4,25.2,22,53,924.7,0,0
4/12/2022 9:00,246,318,7.1,13.7,21.7,72,924.7,0,0
4/12/2022 9:10,254,236,5.9,16.6,20.9,80,923.4,0,0
4/12/2022 9:20,210,230,6.8,20.5,21.2,64,923.3,0,0
4/12/2022 9:30,352,81,7.3,16.6,21.3,69,923.3,0,0
4/12/2022 9:40,342,265,5.6,13,20.8,65,923.3,0,0
4/12/2022 9:50,263,315,2.4,7.6,20.9,63,923.2,0,0
4/12/2022 10:00,283,317,4.2,9.7,20.4,64,922.8,0,0
4/12/2022 10:10,288,320,2.9,9.4,20.2,64,923,0,0
4/12/2022 10:20,259,206,3.9,9.4,19.6,65,923,0,0
4/12/2022 10:30,281,200,1.4,4.7,19.1,66,922.9,0,0
4/12/2022 10:40,289,319,3.1,9,19,65,923.1,0,0
4/12/2022 10:50,282,309,6.3,13.3,18.7,68,923.2,0,0
4/12/2022 11:00,283,311,4,9.7,18.5,65,923.3,0,0
4/12/2022 11:10,269,322,4.2,9,18.7,64,923.4,0,0
4/12/2022 11:20,260,300,2.3,6.5,18.5,65,923.4,0,0
4/12/2022 11:30,283,315,3,8.3,18.4,64,923.4,0,0
4/12/2022 11:40,297,192,3.6,7.2,18.3,65,923.5,0,0
4/12/2022 11:50,231,306,3.5,8.6,18.2,63,923.5,0,0
4/12/2022 12:00,275,310,4.7,9.4,18.4,62,923.7,0,0
4/12/2022 12:10,287,315,3.3,8.6,18.2,63,923.9,0,0
4/12/2022 12:20,268,306,2.3,7.6,18.1,62,923.8,0,0
4/12/2022 12:30,200,243,1.7,4.7,17.9,64,923.8,0,3
4/12/2022 12:40,298,313,2.5,7.9,17.7,65,923.8,0,9
4/12/2022 12:50,291,309,2.2,5,17.7,65,924.1,0,16
4/12/2022 13:00,257,200,1.9,5.8,17.8,65,924.3,0,25
4/12/2022 13:10,272,236,3.4,7.9,17.9,65,924.4,0,32
4/12/2022 13:20,223,199,3.2,7.9,18.8,60,924.4,0,89
4/12/2022 13:30,302,230,1.1,3.2,20.1,58,924.3,0,182
4/12/2022 13:40,335,84,1.2,3.6,21.3,57,924.4,0,100
4/12/2022 13:50,210,188,3,6.5,21.8,56,924.6,0,179
4/12/2022 14:00,310,187,0.9,3.2,22.5,55,924.6,0,224
4/12/2022 14:10,109,119,1.5,3.6,23.8,54,924.7,0,275
4/12/2022 14:20,100,58,1.7,5,25.1,47,924.9,0,337
4/12/2022 14:30,78,113,3.8,11.5,26.2,46,925,0,340
4/12/2022 14:40,112,94,4.5,11.2,26.6,51,925.1,0,218
4/12/2022 14:50,337,326,2.7,6.1,26.4,60,925.3,0,125
4/12/2022 15:00,192,200,3,9.7,25.2,75,925.5,0.2,175
4/12/2022 15:10,336,335,2,5.4,23.7,91,925.6,0,37
4/12/2022 15:20,271,272,3.4,6.8,22.9,100,925.1,0,284
4/12/2022 15:30,117,166,3.6,7.9,23.2,89,924.8,0,589
4/12/2022 15:40,61,106,4.5,12.6,25.3,67,924.6,0,671
4/12/2022 15:50,80,65,7.1,15.1,27.7,58,924.5,0,723
4/12/2022 16:00,54,55,5.7,15.8,29.3,54,924.5,0,721
4/12/2022 16:10,87,70,3.9,9,30.5,46,924.4,0,783
4/12/2022 16:20,75,39,7.6,17.6,31.6,41,924.3,0,804
4/12/2022 16:30,65,90,6.3,22,32,43,924.5,0,808
4/12/2022 16:40,99,106,6.1,13,32,41,924.3,0,829
4/12/2022 16:50,50,82,4.1,9.4,32.3,38,924.1,0,841
4/12/2022 17:00,60,59,4.2,14.4,32.9,32,924,0,876
4/12/2022 17:10,65,61,8.1,23,33.4,34,924,0,911
4/12/2022 17:20,48,46,5.5,14,34,30,923.9,0,945
4/12/2022 17:30,76,53,7.6,18,34.4,29,923.8,0,955
4/12/2022 17:40,93,126,5.1,13,34.6,32,923.6,0,804
4/12/2022 17:50,84,66,4.1,15.8,34.4,33,923.5,0,824
4/12/2022 18:00,28,81,6.2,17.3,34.7,31,923.2,0,949
4/12/2022 18:10,65,68,4.2,15.8,35.1,28,923.2,0,1013
4/12/2022 18:20,86,57,5.8,17.3,35.7,28,923,0,1053
4/12/2022 18:30,79,105,7.3,21.2,35.4,30,922.7,0,609
4/12/2022 18:40,68,59,5.9,16.2,34.7,33,922.6,0,462
4/12/2022 18:50,68,71,6.2,17.3,34.3,33,922.3,0,496
4/12/2022 19:00,39,61,6,20.5,33.8,33,922.3,0,226
4/12/2022 19:10,39,71,3.2,11.9,32.9,33,922.3,0,193
4/12/2022 19:20,75,60,5.6,13.7,32.8,32,922.4,0,424
4/12/2022 19:30,59,43,5.9,17.3,33.4,31,922,0,939
4/12/2022 19:40,84,104,5.6,21.2,34.3,30,922,0,624
4/12/2022 19:50,70,81,7.1,23.4,34.9,31,921.7,0,1039
4/12/2022 20:00,57,352,4.5,14,35.5,29,921.7,0,582
4/12/2022 20:10,161,79,4.5,14.4,34.4,31,921.3,0,134
4/12/2022 20:20,130,149,5,13.7,33.1,34,921.4,0.2,349
4/12/2022 20:30,9,59,2.7,13,32.4,48,921.2,0,505
4/12/2022 20:40,25,59,8.1,24.1,32.6,39,920.8,0,825
4/12/2022 20:50,20,64,11.1,30.6,33.8,31,920.5,0,418
4/12/2022 21:00,15,26,11,22.7,32.7,33,920.9,0,236
4/12/2022 21:10,16,65,7.9,20.2,32.6,34,920.7,0,383
4/12/2022 21:20,126,180,3,11.9,32.7,35,920.4,0,229
4/12/2022 21:30,12,0,8.9,24.5,32.4,36,920.3,0,110
4/12/2022 21:40,313,234,6.2,14.8,32.1,36,920.4,0,452
4/12/2022 21:50,326,343,5.5,19.4,32.9,35,920.1,0,211
4/12/2022 22:00,33,42,9.2,22.7,32.5,36,919.6,0,152
4/12/2022 22:10,14,41,8.3,22.7,31.8,37,919.6,0,58
4/12/2022 22:20,356,19,4.8,18.4,31.5,38,919.8,0,35
4/12/2022 22:30,272,330,2.5,6.1,31.1,42,919.9,0,29
4/12/2022 22:40,332,323,3.6,8.6,30.4,46,919.7,0,41
4/12/2022 22:50,222,169,3.1,11.2,30,47,919.6,0,109
4/12/2022 23:00,240,213,5.2,14.4,29.5,53,919.4,0,103
4/12/2022 23:10,149,182,3.4,10.4,29.1,51,919.2,0,97
4/12/2022 23:20,217,217,2.5,9.7,29.1,48,919.1,0,39
4/12/2022 23:30,306,322,5.6,12.6,28.8,52,919.1,0,46
4/12/2022 23:40,283,328,4.2,10.4,28.6,50,919.3,0,71
4/12/2022 23:50,271,322,3.7,9.7,28.7,51,919.4,0,69
4/13/2022 0:00,317,321,3.8,9,28.7,53,919.4,0,69
4/13/2022 0:10,307,311,3.5,8.3,28.4,54,919.4,0,58
4/13/2022 0:20,278,318,2.3,5,28.1,55,919.4,0,38
4/13/2022 0:30,259,337,3.6,10.4,27.6,55,919.5,0,19
4/13/2022 0:40,292,320,2.7,6.5,27.2,54,919.7,0,22
4/13/2022 0:50,254,219,4,7.9,26.7,55,919.7,0,15
4/13/2022 1:00,272,315,3.2,8.3,26.1,57,919.7,0,10
4/13/2022 1:10,1,117,2.6,6.5,25.7,58,919.9,0,3
4/13/2022 2:20,273,311,3,7.2,23.1,63,921,0,0
4/13/2022 2:30,238,189,2,5.8,22.8,64,921.3,0,0
4/13/2022 2:40,230,193,2.4,5.8,22.5,65,921.3,0,0
4/13/2022 2:50,311,313,4.9,9,22,67,921.3,0,0
4/13/2022 3:00,249,313,2.6,6.1,21.6,68,921.5,0,0
4/13/2022 3:10,237,204,4.2,8.3,21.4,69,921.8,0,0
4/13/2022 3:20,272,300,4.2,7.9,21.1,69,921.8,0,0
4/13/2022 3:30,294,336,2.7,5.8,20.9,69,921.8,0,0
4/13/2022 3:40,290,315,2.9,5.8,20.9,68,921.9,0,0
4/13/2022 3:50,258,313,2.2,6.1,20.6,70,921.9,0,0
4/13/2022 4:00,303,310,2.7,6.8,20.4,71,922,0,0
4/13/2022 4:10,280,306,1.9,7.2,20.3,71,922.1,0,0
4/13/2022 4:20,283,318,2.1,4.7,20.1,71,922,0,0
4/13/2022 4:30,263,212,2.6,5.8,20.1,71,921.9,0,0
4/13/2022 4:40,282,320,2.9,6.8,20.1,71,921.8,0,0
4/13/2022 4:50,295,325,2.4,6.5,19.9,72,921.8,0,0
4/13/2022 5:00,249,322,2.7,7.2,19.8,71,921.7,0,0
4/13/2022 5:10,294,315,2.8,6.8,19.8,73,921.7,0,0
4/13/2022 5:20,247,315,1.5,3.6,19.7,72,921.6,0,0
4/13/2022 5:30,277,203,2.6,6.1,19.8,71,921.5,0,0
4/13/2022 5:40,281,271,2.9,7.2,19.6,72,921.3,0,0
4/13/2022 5:50,293,310,3.2,8.6,19.6,72,921.3,0,0
4/13/2022 6:00,300,312,1.7,6.5,19.6,73,921.3,0,0
4/13/2022 6:10,272,313,2.8,6.5,19.6,71,921.2,0,0
4/13/2022 6:20,272,308,2.8,7.2,19.5,73,921.1,0,0
4/13/2022 6:30,249,185,1.6,4.7,19.3,74,921,0,0
4/13/2022 6:40,260,312,1.6,5.4,19.2,74,921.1,0,0
4/13/2022 6:50,255,328,2.2,5.8,19.1,75,920.9,0,0
4/13/2022 7:00,279,320,3.1,6.1,19.1,77,920.9,0,0
4/13/2022 7:10,213,216,2.4,5.4,19.1,78,920.9,0,0
4/13/2022 7:20,230,182,2.4,5.4,18.9,78,920.9,0,0
4/13/2022 7:30,273,202,2.1,5.4,18.8,80,920.9,0,0
4/13/2022 7:40,273,311,2.3,6.5,18.7,80,920.9,0,0
4/13/2022 7:50,256,321,4.3,7.9,18.6,81,920.7,0,0
4/13/2022 8:00,273,228,1.5,5.8,18.7,83,920.6,0,0
4/13/2022 8:10,266,301,2.9,7.9,18.5,82,920.6,0,0
4/13/2022 8:20,288,317,2.6,6.1,18.4,82,920.4,0,0
4/13/2022 8:30,268,228,2,5,18.4,83,920.4,0,0
4/13/2022 8:40,284,340,2.5,6.5,18.3,81,920.3,0,0
4/13/2022 8:50,276,308,2.7,6.5,18.3,80,920.4,0,0
4/13/2022 9:00,252,298,2.9,7.6,18.1,79,920.3,0,0
4/13/2022 9:10,305,307,2.4,6.1,17.8,79,920.2,0,0
4/13/2022 9:20,269,328,3.2,7.2,17.6,78,920.2,0,0
4/13/2022 9:30,282,203,2.4,6.1,17.5,75,920.3,0,0
4/13/2022 9:40,277,314,5,11.5,17.3,75,920.2,0,0
4/13/2022 9:50,275,306,4.8,9.4,17.4,72,920.2,0,0
4/13/2022 10:00,283,304,4.2,10.4,17.4,66,920.2,0,0
4/13/2022 10:10,257,309,5.7,13.7,17.8,59,920.2,0,0
4/13/2022 10:20,262,329,4.9,9.7,18.2,51,920.3,0,0
4/13/2022 10:30,230,216,6.5,19.4,19,42,920.3,0,0
4/13/2022 10:40,238,226,5.8,14,20.2,37,920.5,0,0
4/13/2022 10:50,257,256,6.8,16.2,20.8,35,920.6,0,0
4/13/2022 11:00,234,171,7.3,21.6,21.3,31,920.6,0,0
4/13/2022 11:10,237,187,7,15.8,21.5,31,920.6,0,0
4/13/2022 11:20,215,191,7,19.1,22.4,26,920.7,0,0
4/13/2022 11:30,282,251,5.1,11.5,22,32,920.8,0,0
4/13/2022 11:40,244,219,7.9,19.4,21.6,26,920.8,0,0
4/13/2022 11:50,278,315,7.2,16.6,22.3,28,921,0,0
4/13/2022 12:00,224,237,9.9,18.7,22.9,21,921.2,0,0
4/13/2022 12:10,253,246,10.6,27.7,25.7,17,921.3,0,0
4/13/2022 12:20,233,281,8.8,25.6,26.7,16,921.4,0,0
4/13/2022 12:30,244,204,9,19.8,27,15,921.6,0,3
4/13/2022 12:40,230,223,9.6,28.1,27.5,14,921.7,0,10
4/13/2022 12:50,237,201,9.6,26.6,27.9,14,921.8,0,16
4/13/2022 13:00,232,223,9.5,24.8,27.9,15,921.9,0,21
4/13/2022 13:10,222,201,7.6,25.6,28.8,13,921.9,0,39
4/13/2022 13:20,211,193,8.9,23.4,29.2,14,922,0,86
4/13/2022 13:30,198,187,8.2,24.5,29.6,14,922.1,0,185
4/13/2022 13:40,192,191,7.6,22.3,30.1,13,922.2,0,247
4/13/2022 13:50,176,172,8.9,24.5,30.7,13,922.3,0,257
4/13/2022 14:00,152,182,7.6,28.1,31.2,13,922.3,0,290
4/13/2022 14:10,199,203,8.9,24.1,31.6,12,922.4,0,381
4/13/2022 14:20,209,195,9.5,20.9,32.1,12,922.5,0,425
4/13/2022 14:30,170,172,7.9,25.2,32.6,12,922.6,0,467
4/13/2022 14:40,211,214,9.8,27,32.8,12,922.7,0,507
4/13/2022 14:50,181,264,11.4,29.5,33,12,922.7,0,546
4/13/2022 15:00,198,278,13.9,30.6,33.1,12,922.7,0,584
4/13/2022 15:10,218,275,10.8,27.4,33.5,12,922.9,0,621
4/13/2022 15:20,224,177,10.2,32.8,33.8,11,923,0,662
4/13/2022 15:30,234,254,9.8,24.8,34,11,923.1,0,700
4/13/2022 15:40,163,185,10.8,24.8,34.4,11,923,0,736
4/13/2022 15:50,238,222,8.4,25.2,34.9,9,923.1,0,775
4/13/2022 16:00,211,179,8.2,23,35.4,9,923,0,811
4/13/2022 16:10,184,19,10.1,30.6,35.7,9,923,0,843
4/13/2022 16:20,250,279,8.4,23.8,35.9,9,922.9,0,875
4/13/2022 16:30,179,172,14.4,39.2,35.8,9,923,0,902
4/13/2022 16:40,194,214,10.1,41.8,35.6,9,923,0,929
4/13/2022 16:50,214,264,11.9,33.8,36.1,9,923.1,0,953
4/13/2022 17:00,269,250,13.9,38.9,36,9,923.3,0,974
4/13/2022 17:10,176,325,9.2,35.3,36.1,10,923.3,0,993
4/13/2022 17:20,172,54,10.3,33.8,36,9,923.5,0,1011
4/13/2022 17:30,66,315,9.7,37.8,36.1,9,923.6,0,1028
4/13/2022 17:40,279,324,11.9,50.8,36.1,9,923.5,0,1043
4/13/2022 17:50,104,312,9.8,43.9,36.3,9,923.4,0,1053
4/13/2022 18:00,288,318,7.4,33.8,36.4,8,923.3,0,1062
4/13/2022 18:10,181,274,7.9,18.4,36.8,8,923.2,0,1044
4/13/2022 18:20,113,92,9,25.6,37.1,8,923.2,0,1051
4/13/2022 18:30,80,78,11.9,33.5,37,8,923.1,0,1077
4/13/2022 18:40,80,59,12.1,29.9,37.3,9,923,0,1081
4/13/2022 18:50,89,90,11.4,32.4,37.1,8,922.8,0,1083
4/13/2022 19:00,81,70,13.4,34.9,36.9,8,922.7,0,1080
4/13/2022 19:10,110,110,12.3,39.2,37.1,8,922.5,0,985
4/13/2022 19:20,96,91,12.7,32.4,37.3,8,922.4,0,1072
4/13/2022 19:30,91,82,14.2,39.2,37.3,8,922.2,0,1066
4/13/2022 19:40,93,62,12,38.2,37.5,8,922.1,0,1052
4/13/2022 19:50,111,92,11.8,29.9,37.4,8,922.1,0,1040
4/13/2022 20:00,135,156,8,22.7,37.6,7,922,0,1025
4/13/2022 20:10,113,103,9,29.5,37.5,8,921.9,0,1007
4/13/2022 20:20,200,91,8.6,25.2,37.9,7,921.8,0,988
4/13/2022 20:30,104,72,13.2,38.5,37.6,8,921.6,0,885
4/13/2022 20:40,120,104,10.8,43.6,37.6,8,921.5,0,940
4/13/2022 20:50,90,104,16.1,40.7,37.7,8,921.4,0,916
4/13/2022 21:00,125,62,7.2,27.4,38.1,7,921.4,0,888
4/13/2022 21:10,123,66,11.9,34.6,37.9,7,921.3,0,859
4/13/2022 21:20,103,73,11.1,32.4,37.8,7,921.2,0,827
4/13/2022 21:30,91,76,11.8,27,38,8,921.2,0,794
4/13/2022 21:40,98,105,14.7,32.4,38.1,7,921.1,0,761
4/13/2022 21:50,93,85,13.4,39.2,37.8,8,921.1,0,727
4/13/2022 22:00,107,83,12.7,29.2,37.7,7,921.2,0,668
4/13/2022 22:10,65,319,8.1,22.7,38,7,921.2,0,644
4/13/2022 22:20,96,97,13.1,28.1,38.1,7,921.2,0,613
4/13/2022 22:30,99,73,11.8,28.8,37.7,7,921.2,0,555
4/13/2022 22:40,112,77,9.8,21.6,37.4,7,921.2,0,510
4/13/2022 22:50,106,94,6.4,17.3,37.2,7,921.3,0,220
4/13/2022 23:00,107,66,6.8,16.6,36,8,921.3,0,33
4/13/2022 23:10,53,145,5.4,16.2,34.5,9,921.4,0,30
4/13/2022 23:20,293,302,4.7,9,32.6,12,921.4,0,27
4/13/2022 23:30,309,316,6.8,11.5,30.8,13,921.5,0,26
4/13/2022 23:40,306,304,7,13.3,29.4,14,921.6,0,25
4/13/2022 23:50,301,315,5.1,10.4,28.4,15,921.7,0,23
4/14/2022 0:00,312,320,4.4,10.4,27.5,15,921.7,0,21
4/14/2022 0:10,307,302,5.7,11.2,26.9,15,921.9,0,20
4/14/2022 0:20,304,309,6.8,11.2,26.3,17,922,0,18
4/14/2022 0:30,300,312,6.5,11.5,25.9,16,922.1,0,15
4/14/2022 0:40,301,314,6.4,11.5,25.6,17,922.3,0,11
4/14/2022 0:50,290,295,7,12.2,25.3,16,922.5,0,7
